inf0,ylag0,inf1,ylag1
0.30884573700124607,0.7382085556513107,0.24371829508968887,0.7462169477767421
0.33154884435627324,0.6663340224726924,0.2810538185813575,0.6557996415425904
0.3312593243502768,0.6274225200884673,0.2433851113510617,0.630053833786
0.3200964314294803,0.6537240265329438,0.29740319520690045,0.6483809248765304
0.2950399240686299,0.671346234614854,0.32218619298335666,0.6826043892171585
0.3205628775905197,0.8053037763829909,0.2984941828238581,0.7912958356694836
0.35246231870466843,0.6728858890298064,0.23895272404854995,0.6312078651963381
0.3322031637523013,0.876740544616376,0.31519558277931436,0.8763869173697627
0.33129764542287043,0.5590742391385224,0.34703173280716937,0.5499949310578331
0.33634126887616167,0.8343175192464188,0.3128971455852148,0.8223124672110648
0.3228950203849159,0.8483976499440862,0.32289502038491547,0.8483976499440864
0.35925123924023883,0.7993391203929395,0.36854483277999606,0.809869048720822
0.3631270225497031,0.7336667026468525,0.3752480884369733,0.7197319514745031
0.35392384481571826,0.6290050723493482,0.3197870744578073,0.6477174128028935
0.334980293369788,0.7480272264934389,0.24807805024929044,0.6940797648342159
0.32494966535382463,0.7091409272639474,0.27502424996996766,0.7300811622458172
0.31951353252213927,0.6607908336859198,0.30842342603228184,0.6777718815900343
0.3213744824152579,0.5938974226081567,0.2921349443829534,0.5926219173225373
0.3440716175974507,0.5632747890372186,0.33546189921894565,0.5650825718753123
0.34338268168706576,0.7629518321121282,0.3076799951719191,0.7520128391196899
0.33498884509556914,0.7196497712318145,0.30544170950644356,0.6842976024102919
0.33657966320045063,0.9526115594871514,0.3607140082462332,1.0019579698474683
0.3366162076794599,0.7554071661042419,0.34028535074262406,0.7490305609759424
0.32530485378297047,0.6065027424575274,0.25863283351963706,0.6235020816025428
0.32577527434845255,0.7691152944858515,0.23204589485833865,0.7534503734649598
0.3895879613578427,0.6610015912760263,0.30659648632891245,0.6767347972499123
0.3549134893129846,0.6766285072468485,0.31563819742825494,0.6797388617442736
0.37763577249411406,0.5561876162812074,0.2928403982560861,0.6136732179442334
0.3267125434044286,0.6526847660213473,0.2928817197110255,0.6409356103302698
0.30911119711502627,0.738887141607323,0.3099782173776875,0.7318233336424425
0.32131727588848746,0.6614756014157683,0.2818836482524302,0.6475355164315791
0.3244537186205441,0.5200253281337011,0.3014394871839969,0.5151320088777686
0.35248318806264206,0.5713261605276403,0.35138567560887773,0.5621291115757757
0.33943401979612386,0.6386152163956302,0.2830795669923476,0.6400599808598119
0.3441762916005661,0.6580626773040017,0.2629871583321891,0.7355098251251223
0.32104004133323066,0.7115265013532615,0.2917331059871128,0.6863855685652982
0.3159252587303937,0.7570846113649372,0.32599195599285136,0.776183163161831
0.3423269404519472,0.679544714771561,0.2557125957812601,0.653533175243507
0.3218169581968821,0.6665363091193688,0.3050353266664657,0.6825737462150876
0.3471393904077744,0.48937862614454697,0.3037749431659901,0.46804480322516845
0.3576416620023648,0.7584544801774022,0.33557122690226854,0.7521641091243555
0.36153379568335076,0.6671986001047359,0.3498285977120499,0.6655796703029431
0.30589498157900974,0.6402782447733216,0.2970689642996688,0.6301066889508913
0.3198097695652175,0.7827103227553719,0.3090216697774172,0.7834473725418367
0.3499251011308883,0.6577178903740177,0.3021458778174453,0.6737574594871267
0.3377715740469004,0.9015152556245594,0.29121977100403323,0.9089836272992879
0.35328457726066786,0.6114787895922871,0.3072400679811349,0.6114284139595959
0.30664292718772,0.7323452138010325,0.29173825485516197,0.7275953100049815
0.3766502637763517,0.5980159338254507,0.3429153037215236,0.6092506237593036
