inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs0,abs1,abs2,abs3
1.647955576,1.537631443,1.535437245,1.510417932,1.678633199,1.52623278,1.617018902,1.527041775,0.647955576,0.535437245,0.678633199,0.617018902
1.830340033,1.38914676,1.752800819,1.380222122,1.834955929,1.389597444,1.957646177,1.373935452,0.830340033,0.752800819,0.834955929,0.957646177
1.621894808,1.446952941,1.577222953,1.438248806,1.448064495,1.38754215,1.596228991,1.446168889,0.621894808,0.577222953,0.448064495,0.596228991
1.722606404,1.518283741,1.658379181,1.511824598,1.460052678,1.481379267,1.725625861,1.515717362,0.722606404,0.658379181,0.460052678,0.725625861
1.687486217,1.301998308,1.689436225,1.303337155,1.606459324,1.323216374,1.663291067,1.295461473,0.687486217,0.689436225,0.606459324,0.663291067
1.846009352,1.413407917,1.276881997,1.340484241,1.40181298,1.347049111,1.82238245,1.405857168,0.846009352,0.276881997,0.40181298,0.82238245
1.760656275,1.407066153,1.818876674,1.41714866,1.817601571,1.423977929,1.725299729,1.411248169,0.760656275,0.818876674,0.817601571,0.725299729
1.695555448,1.50667333,1.699935423,1.50356918,1.648285096,1.502596823,1.6872017,1.504757575,0.695555448,0.699935423,0.648285096,0.6872017
1.689431071,1.355720694,1.134668731,1.298661289,1.227823585,1.302155124,1.695089237,1.362324323,0.689431071,0.134668731,0.227823585,0.695089237
1.702684602,1.284374821,1.222755348,1.226891859,1.66591527,1.292137633,1.712190732,1.294934275,0.702684602,0.222755348,0.66591527,0.712190732
1.804819081,1.459283018,1.757899433,1.449971538,1.622235262,1.41894908,1.856457592,1.461866476,0.804819081,0.757899433,0.622235262,0.856457592
1.392322211,1.417563651,1.313393204,1.393506303,1.394390154,1.436197527,1.385352318,1.41157203,0.392322211,0.313393204,0.394390154,0.385352318
1.653554467,1.42481072,1.545123732,1.391684888,1.496681701,1.386437666,1.639071586,1.429934336,0.653554467,0.545123732,0.496681701,0.639071586
1.555559587,1.412960831,1.452599208,1.434170984,1.482619132,1.395624473,1.505882853,1.420035281,0.555559587,0.452599208,0.482619132,0.505882853
1.596638198,1.484534241,1.618066171,1.495533015,1.641383369,1.48334588,1.647773877,1.46365248,0.596638198,0.618066171,0.641383369,0.647773877
1.661354819,1.415164002,1.507931695,1.361935299,1.272787108,1.196369378,1.711492846,1.405629914,0.661354819,0.507931695,0.272787108,0.711492846
1.624420527,1.34900301,1.637879342,1.353714328,1.462557965,1.301223227,1.609532678,1.357425809,0.624420527,0.637879342,0.462557965,0.609532678
1.533422536,1.430082866,1.349889,1.408285858,1.194522798,1.391329214,1.524668368,1.445334496,0.533422536,0.349889,0.194522798,0.524668368
1.735764017,1.343204211,1.894670142,1.378421995,1.641732927,1.256886048,1.69283946,1.362675586,0.735764017,0.894670142,0.641732927,0.69283946
1.55975078,1.567583559,1.558511201,1.560671477,1.579824295,1.549319383,1.563729266,1.570235309,0.55975078,0.558511201,0.579824295,0.563729266
1.663057005,1.538487004,1.639304512,1.515912493,1.177576849,1.36386855,1.681555136,1.515236238,0.663057005,0.639304512,0.177576849,0.681555136
1.711534797,1.476374971,1.110828695,1.448178961,1.629463687,1.445920963,1.694154676,1.474683984,0.711534797,0.110828695,0.629463687,0.694154676
1.765295476,1.320546249,1.608427744,1.311427869,1.64267399,1.283141119,1.759439849,1.335206123,0.765295476,0.608427744,0.64267399,0.759439849
1.422632666,1.525441489,1.36175094,1.51323189,1.472253593,1.502893876,1.462794056,1.529338721,0.422632666,0.36175094,0.472253593,0.462794056
1.505184902,1.503197656,1.372147232,1.456579764,1.304688481,1.46132904,1.539827243,1.530165498,0.505184902,0.372147232,0.304688481,0.539827243
1.587889912,1.473916302,1.230995041,1.390049999,1.199716685,1.366612476,1.658353305,1.449007459,0.587889912,0.230995041,0.199716685,0.658353305
1.905889898,1.360209583,2.010378454,1.346867603,2.005234867,1.372393114,1.858552983,1.38709638,0.905889898,1.010378454,1.005234867,0.858552983
1.826728206,1.319744734,1.603489422,1.277714611,1.582628709,1.270864444,1.851224577,1.314909686,0.826728206,0.603489422,0.582628709,0.851224577
1.511889579,1.41833197,1.306280275,1.40059459,1.364049383,1.432087597,1.501377659,1.434471324,0.511889579,0.306280275,0.364049383,0.501377659
1.500991875,1.413618865,1.265871447,1.356683884,1.527019871,1.417260346,1.477788398,1.425359533,0.500991875,0.265871447,0.527019871,0.477788398
1.499285567,1.531858821,1.598996366,1.547811719,1.451712075,1.498499872,1.459205753,1.554740678,0.499285567,0.598996366,0.451712075,0.459205753
1.766799283,1.458784603,1.767160498,1.463827964,1.594986607,1.445541815,1.798620399,1.43335698,0.766799283,0.767160498,0.594986607,0.798620399
1.476107521,1.485251428,1.350538522,1.464701071,1.354758831,1.426811587,1.479944144,1.488112905,0.476107521,0.350538522,0.354758831,0.479944144
1.650244587,1.391840693,1.558657969,1.367719655,1.522681407,1.376260329,1.659181787,1.386877743,0.650244587,0.558657969,0.522681407,0.659181787
1.447301439,1.603807934,1.529564103,1.613949706,1.442150085,1.629300183,1.489809968,1.60070317,0.447301439,0.529564103,0.442150085,0.489809968
1.611446484,1.401011208,1.383084196,1.40011128,1.459033655,1.372779576,1.602626143,1.398566455,0.611446484,0.383084196,0.459033655,0.602626143
1.697050163,1.482592844,1.784961839,1.492130933,1.70844161,1.486389795,1.734989345,1.47593905,0.697050163,0.784961839,0.70844161,0.734989345
1.642532372,1.472631152,0.965468033,1.288431873,1.240574078,1.392158971,1.541362552,1.520551361,0.642532372,0.034531967,0.240574078,0.541362552
1.591151209,1.491633172,1.305942187,1.485709897,1.231017292,1.5027908,1.551203857,1.519724352,0.591151209,0.305942187,0.231017292,0.551203857
1.750113583,1.449315641,1.459361561,1.409342151,1.338026513,1.333641507,1.747377063,1.453198018,0.750113583,0.459361561,0.338026513,0.747377063
1.724063737,1.484824088,1.387026407,1.400920575,1.607262521,1.467878642,1.734363927,1.483168708,0.724063737,0.387026407,0.607262521,0.734363927
1.71407311,1.400134085,1.496394938,1.317005095,1.687306385,1.387911339,1.723040662,1.409490356,0.71407311,0.496394938,0.687306385,0.723040662
2.106194372,1.256000985,2.05191868,1.26402128,2.02793011,1.222761465,2.032012288,1.313267608,1.106194372,1.05191868,1.02793011,1.032012288
2.002425747,1.272096006,1.193566283,1.127783611,1.797408031,1.200578537,2.029832826,1.254970919,1.002425747,0.193566283,0.797408031,1.029832826
1.349715255,1.576728455,0.930076294,1.460228773,1.03766635,1.509531349,1.445210314,1.547715514,0.349715255,0.069923706,0.03766635,0.445210314
1.746327857,1.394623307,1.608048982,1.376829509,1.465990855,1.378753563,1.735427375,1.438701099,0.746327857,0.608048982,0.465990855,0.735427375
1.452021538,1.542689508,1.5476286,1.554593255,1.375929948,1.538199999,1.449646856,1.552297469,0.452021538,0.5476286,0.375929948,0.449646856
1.66322674,1.432810295,1.44203637,1.344108703,1.410355196,1.384557723,1.548288412,1.485560539,0.66322674,0.44203637,0.410355196,0.548288412
1.837452648,1.326867906,1.409387211,1.245775919,1.533789548,1.266639746,1.803840708,1.3558846,0.837452648,0.409387211,0.533789548,0.803840708
1.309623842,1.577102738,0.617578066,1.482480948,0.725816592,1.483910429,1.287430685,1.558861898,0.309623842,0.382421934,0.274183408,0.287430685
1.81985498,1.459209379,1.927080029,1.474863357,1.806124621,1.467370672,1.853525771,1.410716101,0.81985498,0.927080029,0.806124621,0.853525771
1.677233483,1.497451164,1.381896815,1.425190166,1.467274356,1.448126379,1.726304178,1.456577882,0.677233483,0.381896815,0.467274356,0.726304178
1.770676783,1.511733048,1.559457454,1.438113225,1.320242691,1.415244419,1.813186679,1.472626976,0.770676783,0.559457454,0.320242691,0.813186679
1.73489917,1.453492058,1.413561377,1.333659698,1.241615887,1.361925079,1.694708491,1.451428957,0.73489917,0.413561377,0.241615887,0.694708491
1.399846138,1.513103474,1.398782615,1.471006549,0.853722943,1.341806564,1.414785217,1.49553065,0.399846138,0.398782615,0.146277057,0.414785217
1.627803852,1.423104764,1.427437824,1.387887267,1.635421014,1.445499153,1.682524191,1.399855317,0.627803852,0.427437824,0.635421014,0.682524191
1.796569438,1.337201249,1.765082672,1.332187714,1.602373206,1.266412586,1.80152069,1.329858962,0.796569438,0.765082672,0.602373206,0.80152069
1.864408481,1.335217363,1.87948172,1.335549385,1.740947963,1.344161684,1.841872722,1.337646347,0.864408481,0.87948172,0.740947963,0.841872722
1.767492947,1.311309732,1.73052786,1.312574537,1.2906427,1.206267852,1.760639444,1.278345559,0.767492947,0.73052786,0.2906427,0.760639444
1.986862727,1.348978953,1.765953663,1.262039727,1.986862727,1.348978953,1.965605288,1.364789931,0.986862727,0.765953663,0.986862727,0.965605288
1.732251135,1.362069563,1.282314677,1.318368961,1.156886324,1.320715,1.736651284,1.350750072,0.732251135,0.282314677,0.156886324,0.736651284
1.595508791,1.505370423,1.182969068,1.44347746,1.127971135,1.403081592,1.637256177,1.468033743,0.595508791,0.182969068,0.127971135,0.637256177
1.469360341,1.541130443,1.259647435,1.439552064,1.039787631,1.358423444,1.450092332,1.564996464,0.469360341,0.259647435,0.039787631,0.450092332
1.745515439,1.414826403,1.675512284,1.395632679,1.568209709,1.346035238,1.744602194,1.416016557,0.745515439,0.675512284,0.568209709,0.744602194
1.718592844,1.300169539,1.565911689,1.270097754,1.079674478,1.204000974,1.673043183,1.296257916,0.718592844,0.565911689,0.079674478,0.673043183
1.68493726,1.422570974,1.446854321,1.361771501,1.633492124,1.441170516,1.681843143,1.439267372,0.68493726,0.446854321,0.633492124,0.681843143
1.267559833,1.600236066,1.214042655,1.590734145,1.250629813,1.597757495,1.274966968,1.616711406,0.267559833,0.214042655,0.250629813,0.274966968
1.467509621,1.354811898,1.258960661,1.345892577,1.365584207,1.331109343,1.465672586,1.351907265,0.467509621,0.258960661,0.365584207,0.465672586
1.399945602,1.532082158,1.112255175,1.464476621,1.3253855,1.569704421,1.495199539,1.489305992,0.399945602,0.112255175,0.3253855,0.495199539
2.044576376,1.309301129,1.869227161,1.26046495,1.649105788,1.27157171,2.008928191,1.305272742,1.044576376,0.869227161,0.649105788,1.008928191
1.494031456,1.556009099,1.256819649,1.46566329,1.128242672,1.497130791,1.491774126,1.569074395,0.494031456,0.256819649,0.128242672,0.491774126
1.666323648,1.409271964,1.293026026,1.273849676,1.303919786,1.2913542,1.693884447,1.380203271,0.666323648,0.293026026,0.303919786,0.693884447
1.706025425,1.429350771,1.401968512,1.354515669,1.290525107,1.308576747,1.683787298,1.441443109,0.706025425,0.401968512,0.290525107,0.683787298
1.992106532,1.38349725,2.031959737,1.38479376,1.807555392,1.36306091,2.007835979,1.3828795,0.992106532,1.031959737,0.807555392,1.007835979
