inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs0,abs1,abs2,abs3
2.012789944,1.276829403,1.488723706,1.150948631,1.310815182,1.211250492,2.067626776,1.261661637,1.012789944,0.488723706,0.310815182,1.067626776
1.589860013,1.378589033,1.508531888,1.373012077,1.249684371,1.365743144,1.577793832,1.39255428,0.589860013,0.508531888,0.249684371,0.577793832
1.610272079,1.381196968,0.983746,1.274592756,1.405635239,1.329645255,1.585535399,1.393202591,0.610272079,0.016254,0.405635239,0.585535399
1.614473889,1.477979764,1.684387936,1.489001672,1.392770374,1.420530081,1.573445712,1.499766741,0.614473889,0.684387936,0.392770374,0.573445712
1.89136124,1.397644174,1.704632536,1.387214675,1.898071413,1.379577054,1.915501177,1.37362436,0.89136124,0.704632536,0.898071413,0.915501177
1.636380537,1.429173124,1.573711333,1.368842697,1.35936642,1.372065476,1.649423881,1.429624804,0.636380537,0.573711333,0.35936642,0.649423881
1.732179104,1.326832485,1.282349205,1.255826046,1.584657317,1.312186559,1.75230532,1.315725849,0.732179104,0.282349205,0.584657317,0.75230532
1.620378726,1.52927284,1.580006965,1.523119278,1.637599057,1.535242871,1.656517859,1.529101996,0.620378726,0.580006965,0.637599057,0.656517859
1.705917378,1.357543263,1.676262397,1.342640922,1.385295951,1.332996427,1.698561745,1.356578791,0.705917378,0.676262397,0.385295951,0.698561745
1.81915041,1.453273633,1.823940573,1.452352658,1.820080544,1.42791944,1.863476342,1.443482673,0.81915041,0.823940573,0.820080544,0.863476342
1.737875971,1.462418614,1.44312444,1.415491679,1.468146129,1.378240525,1.619845952,1.510915471,0.737875971,0.44312444,0.468146129,0.619845952
1.648107361,1.473912515,1.354803756,1.472576324,1.022332925,1.473557358,1.622954762,1.498123963,0.648107361,0.354803756,0.022332925,0.622954762
1.855483556,1.414328567,1.458876467,1.36088614,1.37204394,1.341197225,1.850114999,1.418003921,0.855483556,0.458876467,0.37204394,0.850114999
1.719527902,1.4710644,1.320154055,1.395266113,1.538090677,1.440351734,1.722009261,1.470071836,0.719527902,0.320154055,0.538090677,0.722009261
1.834212236,1.38065934,1.496904859,1.253269599,1.600345662,1.323853875,1.852496917,1.387178054,0.834212236,0.496904859,0.600345662,0.852496917
2.203704328,1.229622965,2.164299874,1.179652558,2.135497927,1.214438311,2.139603763,1.283326124,1.203704328,1.164299874,1.135497927,1.139603763
2.173608666,1.223809648,1.870958185,1.16826091,1.578628664,1.140484468,2.173438177,1.220261739,1.173608666,0.870958185,0.578628664,1.173438177
1.458200395,1.550232873,0.869503694,1.441272019,1.125468118,1.518136197,1.580398162,1.521153825,0.458200395,0.130496306,0.125468118,0.580398162
1.877400993,1.369912215,1.675825437,1.369558753,1.555775448,1.346035601,1.860744873,1.413893359,0.877400993,0.675825437,0.555775448,0.860744873
1.501521996,1.507766126,1.369404175,1.501654261,1.409111152,1.444820257,1.506309615,1.51345081,0.501521996,0.369404175,0.409111152,0.506309615
1.728237014,1.411000646,1.358610595,1.27741279,1.425855301,1.338085985,1.62521789,1.462375731,0.728237014,0.358610595,0.425855301,0.62521789
1.932753214,1.324272718,1.64044643,1.238279772,1.734194381,1.289845002,1.886560224,1.356626091,0.932753214,0.64044643,0.734194381,0.886560224
1.445524551,1.543658479,0.830052481,1.403683161,0.823513656,1.446733086,1.413086158,1.530773661,0.445524551,0.169947519,0.176486344,0.413086158
1.964666397,1.454062857,1.806419617,1.451522494,1.855436933,1.451905306,2.013960691,1.40449088,0.964666397,0.806419617,0.855436933,1.013960691
1.797387188,1.449500283,1.567418063,1.396526551,1.538676232,1.410345526,1.822709735,1.419544906,0.797387188,0.567418063,0.538676232,0.822709735
1.931105377,1.457802393,1.707572318,1.330565916,1.476380836,1.35105598,1.954084992,1.427859262,0.931105377,0.707572318,0.476380836,0.954084992
1.899703672,1.402239728,1.780740465,1.307118994,1.26615372,1.34402466,1.872796384,1.394898482,0.899703672,0.780740465,0.26615372,0.872796384
1.383755886,1.522327126,1.355712342,1.521198954,1.11753352,1.428977008,1.388837005,1.506273549,0.383755886,0.355712342,0.11753352,0.388837005
1.660980452,1.408862513,1.380238445,1.387050061,1.459945738,1.386032195,1.726483332,1.383599145,0.660980452,0.380238445,0.459945738,0.726483332
1.992598535,1.284945831,1.91256313,1.289212057,1.531722213,1.20777562,1.99792977,1.280358898,0.992598535,0.91256313,0.531722213,0.99792977
1.97277642,1.316589876,1.976130628,1.310827539,1.712242831,1.295353931,1.965105301,1.311150458,0.97277642,0.976130628,0.712242831,0.965105301
1.851734207,1.321337456,1.844458136,1.325085047,1.278429943,1.272160347,1.819799468,1.306179564,0.851734207,0.844458136,0.278429943,0.819799468
2.023446114,1.3387625,1.703907686,1.274517865,1.991401793,1.343995624,2.000034546,1.355254506,1.023446114,0.703907686,0.991401793,1.000034546
1.829551816,1.323437478,1.243903821,1.247481493,1.219150751,1.285848338,1.820892994,1.3193769,0.829551816,0.243903821,0.219150751,0.820892994
1.665915005,1.478562193,1.123135387,1.456896742,1.035140338,1.387069718,1.735911554,1.432167271,0.665915005,0.123135387,0.035140338,0.735911554
1.564337227,1.509389766,1.303940273,1.46160209,0.85611843,1.309686438,1.543729355,1.532654913,0.564337227,0.303940273,0.14388157,0.543729355
1.880941325,1.343215005,1.775448496,1.313564641,1.705849181,1.289616511,1.886767998,1.341602022,0.880941325,0.775448496,0.705849181,0.886767998
1.875388418,1.263857239,1.693206989,1.222300399,1.448380842,1.17251295,1.859020964,1.244937705,0.875388418,0.693206989,0.448380842,0.859020964
1.721111582,1.412255654,1.337971188,1.359842214,1.644517393,1.416236704,1.723301862,1.427914521,0.721111582,0.337971188,0.644517393,0.723301862
1.486189849,1.519611427,1.413994511,1.49478037,1.146213932,1.427928394,1.508358961,1.534220937,0.486189849,0.413994511,0.146213932,0.508358961
1.582523591,1.303588184,1.27323324,1.293389498,1.517339407,1.300394679,1.586817532,1.298140301,0.582523591,0.27323324,0.517339407,0.586817532
1.536673106,1.503169535,1.518510937,1.491334901,1.269758957,1.454267075,1.604149743,1.471330166,0.536673106,0.518510937,0.269758957,0.604149743
2.020751982,1.328609679,1.771770372,1.255334871,1.627754946,1.262425741,1.996572647,1.318233215,1.020751982,0.771770372,0.627754946,0.996572647
1.597213662,1.519697775,1.394912429,1.447818484,1.288957162,1.424794421,1.610789164,1.529034581,0.597213662,0.394912429,0.288957162,0.610789164
1.747370419,1.37218758,1.049620225,1.203328088,1.205990828,1.230717513,1.765544689,1.348286942,0.747370419,0.049620225,0.205990828,0.765544689
1.806754303,1.40018673,1.426241926,1.31811549,1.599316423,1.333712893,1.803880897,1.404577807,0.806754303,0.426241926,0.599316423,0.803880897
2.089719374,1.32960535,1.845668738,1.302357961,1.817174255,1.275631207,2.111257575,1.325828822,1.089719374,0.845668738,0.817174255,1.111257575
