inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4
0.6453585284140771,0.6132043851828382,0.548882149556192,0.5770743599443737,0.5799244528069325,0.5958051508903544,0.557790902016851,0.5771221738422152,0.6353957140939942,0.6333169117104231
0.6636110487583158,0.7378161655076124,0.5754878785830286,0.7310634080462897,0.6370390958160803,0.7219218510068058,0.5971297917937874,0.71264555217712,0.6557655880586943,0.7156278434490485
0.5369682714026192,0.9613847706823744,0.569811913502434,0.9386708303281981,0.4543005788320015,0.9484388678501271,0.49646975528617376,0.9244610753863071,0.5275034168453112,0.9899471648700224
0.7472281930000029,0.6342837485286834,0.6344781633758787,0.5718907674304801,0.6397069993279676,0.576982655379747,0.6276225756078446,0.5601234020353474,0.7594862889558587,0.6795696238526929
0.726908772973253,0.7938160540813164,0.5892330105651515,0.6804710298777118,0.5180151396592118,0.6918616032572551,0.631151316542658,0.6917950374839941,0.7377275855464073,0.809113749603389
0.6470868887414468,0.6522642089970522,0.5407327535954438,0.5497141089954785,0.6409034096053953,0.6092564404653574,0.5843937404255634,0.5650320475879169,0.611299155301398,0.656204362710169
0.488637533657951,0.8139735786060178,0.5277904173972132,0.7694833539005648,0.469416713118428,0.7801758952874136,0.5424256767902276,0.7825099394530297,0.5161821900746995,0.8352828258791456
0.5083387762921246,0.9132885878579013,0.43030040866233205,0.916107629324426,0.5296814263075147,0.9318626749687413,0.47779524612717617,0.8855391293371059,0.5142210295100792,0.9189049878827262
0.6753847086244029,0.8434003081875656,0.5386086892815338,0.8187675449873706,0.651542941579564,0.8415858204962967,0.6039605999061982,0.8157225866554271,0.6730849900310263,0.8263652259726953
0.7892975116355014,0.7333567618909341,0.7603611838025537,0.7157224015806998,0.7076734125180127,0.6884496675311871,0.6992830297632062,0.6992762305547099,0.7911906228507939,0.7210490547310162
0.7706734959579988,1.0171311741001616,0.5949459767003676,0.9177201406373171,0.5574849415293139,0.8833152225210195,0.5248200638933854,0.9201526670426876,0.7825682195300581,1.007658913194959
0.5865325299249509,0.6927089066828169,0.5641838874880805,0.6880504423435738,0.538133581145088,0.6572001596672087,0.5777355462656386,0.6621392438234979,0.5738727149649717,0.7105488051542421
0.8472523923741444,0.9210356334864053,0.7307787847657421,0.8416175031960436,0.6771070507065925,0.832093997814204,0.6402480526896632,0.8052339475856543,0.7723740884730005,0.9214216187788421
0.839936306720513,0.8162572736923567,0.7403396443740721,0.7605346255213834,0.7699618477477175,0.7499949905162699,0.7395966874617664,0.7507637305511443,0.8416618902822877,0.809187549226122
0.5574181753590861,1.0855711157879608,0.4327298784856385,0.9451534576635932,0.4490521734145623,0.9914712123479765,0.46151497579085166,0.9680228019884329,0.5677161029596849,1.077688785400987
0.5934073753898743,0.851054866183225,0.5375029005019428,0.8002110319477553,0.5393085805535494,0.8212605200609001,0.5305193834586617,0.7947189883645212,0.6106442634083568,0.8380133864227589
0.6286671019971137,0.7876516573435923,0.501705029857713,0.7326901144857983,0.35880640733494196,0.698893965019069,0.5249344981540867,0.7451423228043275,0.6790869465430674,0.7688598766947301
0.8261525642184613,0.7847844375504605,0.7776306805694403,0.7768803306519165,0.7358989209040433,0.7550385970680779,0.7658830008904034,0.739711954067352,0.8298010485737511,0.7866704694132124
0.39351753407463663,0.7349740607955811,0.3491498626319914,0.6919309512658598,0.3668913171462588,0.6755520810872617,0.3982506647243297,0.743220775618054,0.38252024012923336,0.7313415611671615
0.5218853822631193,0.7917279008924802,0.461123713668981,0.7520857314555116,0.4010715263120641,0.7317619207901012,0.3948717928995595,0.7149639977258156,0.5444181764332943,0.8043486563095028
0.6451018102973188,0.7654148370408672,0.5803664544659167,0.7174472475511362,0.5708745450851336,0.7353414671101156,0.644400846536416,0.7307221891604605,0.6517354289866157,0.7970498799307026
0.7356291219148717,0.8443970451953736,0.6692265799070238,0.7935981609931886,0.7616505697142084,0.8607064629142714,0.7562339130304623,0.8638993225048852,0.7511737927724214,0.8466707822297329
0.6972102194240939,0.7500920399809424,0.6846725204617696,0.7172857749183477,0.6934607829046227,0.7401495640975173,0.6586556977990219,0.7259226373938864,0.7128479162008058,0.7446980070864305
0.673600816575083,0.7122156940614562,0.6349364755827087,0.6880898831837515,0.6649771953603537,0.7168808454745683,0.6810350087800087,0.7335144068691665,0.6493336789279995,0.6901730537545582
0.486882220119517,0.9249959323921204,0.3883582314863996,0.8845641171285854,0.4358908304443341,0.923969729123732,0.39838831803096175,0.8644219075336689,0.4958252774855029,0.9295137284456855
0.6670826073565181,0.8608884559229496,0.6542130113035626,0.8645295830092949,0.6739092772040101,0.8629447534797214,0.5992012645059532,0.8374802074694244,0.6577565803286731,0.8768687537461686
0.565311115820126,1.0232820556821531,0.537684075057008,1.0025788327873868,0.4626767265155363,0.9884235343860439,0.4573601846253211,0.9504644000906061,0.5677429714302199,0.9902047038844362
0.5788715692384454,0.9209384991694616,0.42106994910822443,0.7312617070579186,0.37928406421290184,0.6764016994131565,0.42761916115073706,0.7579531451697897,0.5718107913929181,0.9104942264259747
0.48414934774114593,0.9678598087833956,0.4040771206836294,0.9221652913026284,0.3376939421376399,0.9357570749915882,0.37023972755390494,0.8912088895257003,0.49240989848634825,0.9675891393170406
0.5858004042392716,0.8443521664338325,0.5804065266105227,0.8362007341435672,0.5729632421891109,0.8242357516618568,0.5581195799351384,0.8240099061658237,0.5853434137622352,0.8361463180976719
0.4190931316269768,0.7631174350808213,0.4298722435295673,0.7526701354953788,0.4286260065175943,0.7714214332075271,0.41476597791082487,0.7557981577765405,0.4188871331981501,0.7701952411776353
0.588026369496464,0.9472505835307865,0.5988670884097991,0.9455228659478476,0.648825292157031,0.9731081583726511,0.5649517662269775,0.9359095483862419,0.5957280235370167,0.9376536235320259
0.5285864203386308,0.8497639205859147,0.45378710617286544,0.8122534395112945,0.4609021397783847,0.7972186851526353,0.46154418570309386,0.8174478095574509,0.5017213221640657,0.8108776744467692
0.7580298013283473,0.8096697612211998,0.7520828854582471,0.8016578079564692,0.7195309030980971,0.7991502225648167,0.6930914335250212,0.7839046364937345,0.8018539327716255,0.8175629048309846
0.6682472696251824,0.7809255607315266,0.6079835878355594,0.7454024078377461,0.6463377083550592,0.7326787243474344,0.5758302760706139,0.7300649947441664,0.6790260344084154,0.8017082162459344
0.5784051612516091,0.7758133214617112,0.5452904636379351,0.7350921150033473,0.5448352641670419,0.742508673146586,0.4945447588789409,0.6897284243671216,0.5824657024651941,0.7810943274163946
0.7220664253124449,0.7367343065505374,0.786728898908192,0.7883311267870299,0.7293185195947672,0.7138703264302415,0.7513008887228616,0.7378965620749696,0.7032821999168637,0.7404838839852111
0.5729123487007393,0.9425905549761349,0.5291567674737818,0.9158553757409446,0.5471653134004023,0.9142049470082168,0.5723201735472596,0.937501831081399,0.58742713620098,0.9607886730915551
0.68280347406306,0.8723033222094065,0.5899777105217496,0.8419242600657588,0.624572732057617,0.8586403756367508,0.6324855951959846,0.8636141135315062,0.6692774642274428,0.8934051716559701
0.5928508013179786,0.9191431967318326,0.562249335143691,0.8547586956126286,0.5671844256623759,0.8855132892944273,0.5364707368277697,0.8507417120896452,0.6665667307008561,0.9637567626990167
0.6598283329626211,0.7809959334908428,0.5469209240302607,0.6854952051718137,0.524247729255904,0.6808501488064493,0.5561837856375382,0.7107805816460214,0.6669440830448304,0.7653095578476597
0.6279045800531816,1.0252736941794511,0.5400497423959927,0.9411910152952576,0.5731022073696448,0.9721393803617908,0.595306280190412,0.9769662918526145,0.6260040086061809,1.0184881837782134
0.7919493282746137,0.9013014925673065,0.7023771717782379,0.845190079443515,0.7336503994981728,0.8670088922129477,0.7374141810297741,0.8529706046295479,0.804984658822005,0.8989964211375912
0.7502003591359946,0.9190903806589639,0.6841502300546248,0.8612231064578766,0.7095784084135106,0.9140081354757102,0.6757320194154638,0.8880191198125356,0.7153609049219214,0.9133409784020542
0.5201859375498815,0.876966657009606,0.4423479925140542,0.8500263403092724,0.3886064528653193,0.8339534920412428,0.3989846627287903,0.8211113870825733,0.5027651491039021,0.8706801798869852
0.542644400266401,0.7899941185270314,0.5400803984191482,0.7887093847686428,0.5316572377009623,0.7884780773287345,0.4756311145547061,0.728376361975674,0.5871480965557135,0.7700503479276142
0.5142063748882436,0.9214149640485383,0.4479817729563965,0.8437319032923983,0.47381304368662563,0.8771058116891279,0.4029763416290685,0.8207809026609221,0.5079984829556563,0.9547166704221447
0.8072840681199664,0.8725352036578831,0.7081006918714348,0.8097544059087174,0.7389675988984961,0.824746319627698,0.7166608204164867,0.8096036293806584,0.7907257272017387,0.8668453401049354
0.844297970785092,0.7707709504279203,0.8434566184033069,0.7474655434776007,0.7908535558655786,0.7353351030713571,0.8210643158334445,0.7647910925584506,0.8502791798315368,0.7835035967122412
0.613969500883687,0.7450216148005935,0.4486401484581124,0.6685744498349575,0.49390515121164535,0.6975907553691794,0.5535991830541294,0.7154198635553163,0.55115413342691,0.7882582632773982
0.9399852286327541,0.7641771560003925,0.7514486293728508,0.6458234963469247,0.7600097529886681,0.6588137785650923,0.7008922498355038,0.6331331707429559,0.9373562651164693,0.7529250663560484
0.45805568501422933,0.9315649856393586,0.40841566923190753,0.8923125271519692,0.4061510143478434,0.8932201614915827,0.3424051792043989,0.854400173578852,0.4757943293355493,0.9339136205718115
0.549233004751255,0.8916078869063547,0.48839503748406166,0.844118199107945,0.5063203658844095,0.8458699148758619,0.48389855484984634,0.8413400491584246,0.5770099094053134,0.8883616515833961
0.3979279594362283,1.0762855258379211,0.39365435669012655,1.1126210027786376,0.4011244868157745,1.0844811585026006,0.38797251898688445,1.0625490373288917,0.39104774031438705,1.0766567803891887
0.2380691224940315,0.8715131153592341,0.21683831181827806,0.8780232672954259,0.23461950723005437,0.864361037709805,0.2463670736613123,0.8540886240140354,0.2930277302254055,0.853988890246428
0.6210422668884582,0.7412447224442099,0.5860731174284234,0.7257948965005512,0.6029742215016022,0.7468771402958319,0.6156458226573743,0.7502316861728985,0.6135602086284059,0.7297110740595841
0.701032645231095,0.8977669103923531,0.6708392232549063,0.8625628633335334,0.6555817411170608,0.8537383799761902,0.6263248324780002,0.87636367855077,0.681194488569134,0.8926522038089423
0.6901809436848985,0.8753814331211863,0.4589060157228597,0.6363089532837922,0.539724082975269,0.7859802150656507,0.5842623509773324,0.8359840618124486,0.6756650332562228,0.8688687900385961
0.6788583176396329,0.881646038353284,0.6514575533903778,0.8644812423520406,0.5702252172944495,0.8615066382040286,0.6062557364146755,0.8210799663195849,0.6571128206340451,0.8588756469207952
0.6982376913291753,0.8153059500590658,0.6645615221016407,0.7758396684452471,0.6494813733681943,0.7708335604472389,0.6978252635332279,0.7912182657600477,0.6945210004235408,0.8095692210790564
0.6365786995418662,0.8113821549403978,0.6273682284773824,0.7189117802220484,0.5803045503202762,0.727222802268328,0.596822746960532,0.7392275224591034,0.6175861060612625,0.7938619098656114
0.5853646473790695,0.8382440020294413,0.5544522777156918,0.8297845747023316,0.5059779364178936,0.7938649943555827,0.576628134783417,0.8121648191943697,0.5894749608772271,0.8395781698884204
0.6503942359511374,0.7860177805437981,0.5918199500184873,0.7463730208611168,0.6343462140390119,0.7539227555014357,0.5772522688441339,0.7327255909761181,0.6715402489869675,0.7665146870990878
0.7490560704639497,0.7771870827747399,0.6126173518574896,0.7015823862933868,0.6673253483956607,0.723947790758682,0.632483091292233,0.7179203669679266,0.7432380306676648,0.7638221836425765
0.7192577590775118,0.7224139391023787,0.725124824210232,0.7404962066504748,0.6644999907118049,0.6998911693171155,0.679819470560533,0.6673949678617122,0.7330251658954061,0.7162380524421424
0.7437915415236227,0.7845865565106908,0.6674293355779194,0.7196941693658123,0.6865354254999345,0.7362577265467986,0.6832710800738485,0.7331718193294303,0.7480839804207318,0.7731705935558666
0.6336756008718201,0.8549373636563925,0.49719884878988485,0.7737364244344195,0.45524216648440674,0.765907262901865,0.5147603556269641,0.7838206776094572,0.623373336041088,0.8536967758040445
0.6709892205974457,0.8269314920432409,0.5921461692271103,0.8309901943845219,0.5330730417411779,0.7846414067636065,0.49836358400850256,0.7652137076057739,0.6799320701150631,0.8225093348584228
0.5879387621411495,0.8677025230755524,0.5076643490526292,0.7523556168648642,0.43554303653891435,0.8210564190181794,0.48686500062607063,0.8226064168791126,0.545165596005876,0.8573246341873156
0.6086106496460673,0.8874911705706322,0.48014344178798585,0.8374103292144268,0.4584917762087785,0.7748295300029034,0.4447119596617942,0.830634510396244,0.6722396426336178,0.8644531768056124
0.46523612855024027,0.7386498239284879,0.4180355432637172,0.6809530899099152,0.4437196311429949,0.6986714518468851,0.4029632007429822,0.7030615711440193,0.4836425915789368,0.7398528691799249
0.8007756830871426,0.6407715857119853,0.7292107748363753,0.6396880408140417,0.7454660657670049,0.6068158606156792,0.800149224139598,0.6033400615784692,0.7998063404730766,0.6464822365719537
0.6320530529621184,0.886661471518435,0.6174419339573993,0.8727642265665201,0.5340551252125538,0.8753247044489325,0.6341855883328171,0.8740494457847174,0.6377774119164816,0.8933389595735702
0.4572313211108054,0.8890266030706344,0.3239580894352939,0.8453680771129959,0.3072244534278258,0.8450089232252526,0.35832324292488466,0.850701791321377,0.47052516868653826,0.8543668519649923
0.48084545595730166,0.7496724951818023,0.4099157664187168,0.7137717244090138,0.4361622007331034,0.7186683521310988,0.45458792086331246,0.7282760437975087,0.46504259317481655,0.7490712606183626
0.6271865623089637,0.901630126937573,0.5481054643183779,0.8451589676394679,0.5662233520524211,0.8829454272761481,0.5402264198111805,0.8935072500930437,0.6238785031896336,0.9021121214404227
0.715941951148438,0.8261743230415051,0.645552314974265,0.746166796474266,0.6528251564866068,0.7568521017774761,0.5870141234743342,0.7223321355351819,0.7480785416862034,0.7933672137319776
0.8601610611984716,0.9820257598912796,0.8070634460380721,0.9496504585983838,0.8170315968170588,0.961723217496651,0.804044763993503,0.9567011146151154,0.8369305436330676,0.9705622648536588
0.7301726231803327,0.7614039236989839,0.633295900792803,0.6892673005772912,0.5734140887176854,0.6368752361000216,0.4326370170709957,0.5393544918400339,0.7144044612273996,0.7329614139024878
0.8071968391318078,0.8575871301694842,0.6942345272800764,0.853263684116115,0.7069404252283571,0.8148638950250459,0.7412653519815626,0.8241895351038646,0.8414515912980454,0.8423537568454311
0.7488075969199868,0.8170864956195321,0.6085284953259743,0.696622599174267,0.6524383180637163,0.7614014253178503,0.6248533247865541,0.7408961804952121,0.8146763659679701,0.8457831573942396
