inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4
0.7175755784426412,0.7087296274405898,0.6045955068574196,0.6593130848369937,0.6258949647613007,0.6413892447577908,0.6115562095561936,0.6807160962844652,0.6983967963513731,0.6835961440189929
0.5065770607795472,0.922323108035383,0.27959205149425426,0.8501642614128406,0.3213892118467988,0.8720910732494791,0.03994550522197904,0.8599098287792418,0.5183428433579207,0.9269274124886949
0.88260217849725,0.8524812254341898,0.8990269452296719,0.8590459579345955,0.8740009305156047,0.8366623039397341,1.3096709075718325,0.8346072145856053,0.8729000437848959,0.8659319844632101
0.6960731854450497,1.0191922694944955,0.4897139968059161,0.9496460230559047,0.43810334205724044,0.9744426007812325,0.30617308881039773,0.9506402699431683,0.7150699519268633,0.9841931194037963
0.7896159409836961,0.9240526390498736,0.400210543701286,0.6771091888525951,0.4223191170431873,0.7272957633697766,1.0095053029076806,0.7587848165803612,0.7442860180928301,0.9103695655318933
0.5947237754033787,0.9513632425408491,0.3110400698286022,0.8713619862924566,0.36751780175069193,0.8680804310594257,0.4522182902142214,0.8777346419804393,0.597577908946773,0.9519501077325634
0.6043340641569436,0.8403557102644948,0.5053352511631128,0.7683686751503376,0.32441893068235583,0.7028795670474441,0.2587250362717377,0.7650447994938374,0.6404445851920169,0.8270488131134691
0.5104122286650955,0.7480125213573001,0.5079232532289668,0.7464541605746666,0.37777754592880497,0.7146787984324188,0.4984985050051398,0.7412899244419188,0.4774574803197595,0.7576342338373574
0.7515637700233319,0.9339576306355528,0.6503759491800587,0.9187635748122855,0.5052917934569541,0.8190673268362385,0.9372911750887215,0.8831001369094241,0.756623596846381,0.9249341504712267
0.637577666782077,0.8419730389833708,0.6375776667820767,0.8419730389833704,0.43173800246721433,0.7508493970332195,0.31740895745210307,0.769274595888973,0.6035043226882129,0.8062033931946226
1.0161435628164897,0.8017415079602874,0.9998716646412855,0.8008592271405541,1.0376850343808035,0.8014005193733192,1.0507774776046057,0.7948269113877175,1.0598629112227618,0.8136578388706431
0.7086283161853075,0.7643627354071049,0.5263878715779949,0.6473170226988181,0.4573559310820199,0.6798914303741728,1.2197049207366564,0.852211405776261,0.7225817902111085,0.7837122869595212
0.5707285613967038,0.7717731702076186,0.5070373336064069,0.7488295590732954,0.4685292176287673,0.7280951500272697,0.40951073953923633,0.7406959584504403,0.5736095208208805,0.776427559281809
0.697173754765917,0.7265467707617606,0.697068291457061,0.7180810492158984,0.6309156013503765,0.6976805073211141,0.17685605980213048,0.7278109419964696,0.70501108803857,0.7299548520584289
0.8030909662923658,0.9235396687738406,0.7304348517869026,0.9023109745410609,0.8400887195118576,0.8963105578502747,0.7450020300968826,0.9129737887023712,0.7879325566074447,0.9395799767422793
0.8870537092229319,0.8843921015882656,0.7314471752510789,0.8293619544916945,0.7055116723240791,0.8336684777455002,0.7006697034044537,0.8220600837753196,0.8777914084965045,0.9004704328736136
0.7992823097591275,0.8823414440057967,0.761224501540708,0.8605382705135485,0.7684327749814648,0.8609060807214141,0.6714902658024438,0.8735082938699525,0.868250960351358,0.9265910719342453
0.8309470991973771,0.7274086818514764,0.42427946031505187,0.5178789120878634,0.3898684516674199,0.5817105895330128,0.39898412700428276,0.5264604815567808,0.8515976241664451,0.7069479028535606
0.8684798802188205,1.00002726109653,0.7681271436225956,0.9370105771406384,0.7438217899875125,0.9336388147546955,0.6390122911996512,0.9860305071862286,0.8957077555025107,0.991256437372485
0.709642593570855,0.8947628831690329,0.5445610651610786,0.8644290479834726,0.2698906207228902,0.7749186721667285,-0.23521333755598728,0.8237279298569662,0.7473631741825921,0.8837083117149751
0.9289544929354328,0.8761686456454645,0.7226362443850437,0.8191249633095717,0.9713619358538621,0.8628867511093944,0.9456814517360552,0.897680973833387,0.8994442356529884,0.8647434788980215
0.6200662295265709,0.8797626114288928,0.5861365817685762,0.8500187527749563,0.47791269957334487,0.811574787859056,0.522070393272217,0.7735377311271484,0.6229813815746081,0.8722988520937452
0.7213936557259522,0.7748262161464078,0.6288120462352952,0.757988266571254,0.6892136678755809,0.7512411357747171,1.5441221997984784,0.8556517847641951,0.7117388886358047,0.7601921708982079
0.698700704786265,0.9188605120972736,0.3219939997213458,0.7520015266675422,0.07179451693828842,0.7488238982824074,0.04852849396525932,0.747023026246341,0.7022395353589896,0.9511734383406076
0.7849984997083299,0.8882127379338557,0.595202012071005,0.8174458776004565,0.4047965760022289,0.7497256333767337,0.5264736651347615,0.7646012777353695,0.7521249536190635,0.8831123152111163
0.9203662608042193,0.7777047153498454,0.8398600902308349,0.7416712088964851,0.6956368267106088,0.6955432992008627,0.5294090156021984,0.6960352468953825,0.9338053319564981,0.792243344777154
0.9984057150126959,0.6749289506407669,0.8186336207089233,0.6146999334795717,0.5630741297078266,0.5680269881760012,0.4144253439243626,0.6117617854828378,0.91040999957032,0.7143439636534931
1.1037648932658937,0.7100558653882022,0.8803695831332405,0.6266833175028114,0.7296923674648259,0.6037245061859181,0.7480609186433973,0.6039473578511638,1.0991047206251954,0.6993868444322231
0.6092993518818467,0.9142418936150492,0.38240655848076655,0.8366942692547795,0.23359490538667263,0.7772452506485237,0.21134241410749147,0.819363589273319,0.628685065819651,0.9174695256401312
0.7823642210735529,0.8690715161927922,0.4836704787956295,0.7470407977158775,0.493571895343807,0.7822015586582373,0.48904316209013987,0.8056898979557795,0.7979336848893275,0.8652899809985177
0.6391080431773377,1.0239651659220077,0.4542383485482466,1.0178940761861788,0.5420469361171409,1.0007492809882366,0.8381029979146472,1.0397845990701968,0.6152357630213221,1.0270558466323378
0.3889923049485109,0.8521938929660191,0.29566260150539825,0.8300260967381949,0.03909701936198905,0.7705431579794149,0.23158787360280972,0.8566641655489385,0.45348944161791727,0.8323923108827632
0.8859393555421944,0.7282138341088784,0.7273822993946013,0.6936940291788303,0.7684523238665606,0.6644768750065394,0.4902370478264504,0.661098017360122,0.8536785471961506,0.7197425462334721
0.705822421180676,0.8954674270086773,0.5916930572074139,0.807950481305007,0.7053454898326019,0.9053217350187039,0.7483248520745573,0.8534110425681625,0.6952308655241701,0.8898866945850701
0.6926437751558707,0.8621452660319091,0.28205200300073435,0.7194982414758438,0.39601554489881563,0.6551492449816946,0.7494634833756522,0.69933237999717,0.6694143419676386,0.8639317722010804
0.8258345326199237,0.8613827209069289,0.508341090789492,0.7680007640016877,0.5044318951908704,0.7472536740771243,0.41509141079602935,0.7523728369631325,0.809834522719702,0.8374220036343972
0.7998266528702458,0.7970613515228541,0.604823647330553,0.6800459153139777,0.566435280987541,0.6607034049953617,1.0977282752490678,0.8120118792108093,0.7932052908544581,0.7865970163393778
0.6613521773962109,0.8346130520366903,0.5698655219530568,0.7414456492679742,0.6815246078273121,0.7518226228721081,1.8835393989058349,0.8694931849454779,0.6435533740669235,0.8138250076776031
0.5297806439107794,0.8405810375943453,0.3221679844857311,0.7593512156946118,0.18911436216743183,0.757870967116818,0.25124862364041844,0.812526569013262,0.5380659805427336,0.8414098106110987
0.6678824203678784,0.7851814967402045,0.45427456160671054,0.69292678797692,0.41271186198789056,0.6725724339513212,1.0392955553832084,0.7626561457160117,0.6697573594251406,0.7709784081041785
0.9883055494139439,0.746292804457438,0.6527106509478059,0.6258870917374291,0.577350446693321,0.6271448856717432,0.5620612292279414,0.6399789090072878,0.9614928845571771,0.7392452077285097
0.8441839665896949,0.7227787356132235,0.6953782874179697,0.6799536846987064,0.6728121984021835,0.6592225517678689,0.4998414451670212,0.6372577694695488,0.8675443986427116,0.7205499518670987
0.8651672296163214,0.7408821666578573,0.6388877404203483,0.6512293371512234,0.6036533289230842,0.6720426849052811,-0.9174373599153853,0.5941626322977174,0.8795244602071381,0.7244282548117585
0.9754015672612388,0.8309361638201311,0.7184287615600821,0.751764234397373,0.6348572390980285,0.7412509030636967,0.9754015672612384,0.8309361638201307,0.9700794645034506,0.82849581002389
0.5260009147854745,0.8428579078616059,0.0383032554792791,0.7756057716106721,-0.2762381342813871,0.684423901914506,-1.1613134677765977,0.5910433906010832,0.5730833382760083,0.838455428555638
0.7077432661799703,0.8594420395289479,0.47448893246910584,0.8105951917523397,0.3913267719534323,0.7883820989641284,0.35316584517663596,0.8316453269187254,0.7083188644516532,0.8390409317440778
0.8483683834734058,0.8137975428644091,0.5294561743400343,0.7411870895357836,0.46037170138408445,0.6703285726806459,0.9881965077491817,0.7479093816253684,0.9417753345607776,0.7725301778992832
0.5971071057750829,0.7621674676968428,0.6197092100202839,0.7530459274288179,0.6837267029388093,0.7698258448561789,0.5971071057750825,0.7621674676968426,0.6015224417945776,0.7612142148563602
0.9157841587922892,0.624178063752298,0.6296014060096522,0.555453552794497,0.507786100991247,0.5511900397179404,0.5971826072281199,0.5512905276776674,0.8856202674259177,0.622743528743535
0.7950298562894986,0.8662835371577288,0.6997039180840208,0.8644028285207563,0.5513532937788195,0.8115277376841542,0.6052541017192583,0.8385859483206805,0.7979517884883333,0.8724386137495681
0.6365283639040684,0.8539538180979531,0.269127104296096,0.7380326079658308,0.08913613863151887,0.6829668986342909,0.28212427515607197,0.7720063895018514,0.6710618624995043,0.8141742742742699
0.6458180346475584,0.7215148722538621,0.5689195849901147,0.6909066948189644,0.6367248990186115,0.7310473692170898,0.4829086496931171,0.6878138794205894,0.6297950203688918,0.7213631201621384
0.7384784609142545,0.8934211895018899,0.6604375166553561,0.8731023303426724,0.5897636371682234,0.8543462060365558,0.7788134605399814,0.9017111028390978,0.7365384400655413,0.8942807639180739
1.0287371987214828,0.78789021806888,0.871030038447647,0.7196617007061608,0.777017454342849,0.7107275128453121,1.0871710573874396,0.763026016274075,1.0235710634492257,0.754073716468094
1.0027308843748048,0.9668059043113202,0.919405915398908,0.9357360839330369,0.8906046453418551,0.9258728525663881,0.9365270076979673,0.9420443476562741,0.9948444198930785,0.951489048943594
0.7786123464635852,0.7811057923967377,0.5439946132335165,0.6472308928326463,0.5516776535293118,0.6440265299205878,0.6228364898574185,0.6541971993223369,0.7709621677944565,0.7501222608750138
0.9600037222243796,0.8399208212009504,0.8851124196948661,0.8262707787516992,0.7633239763478022,0.7728835972806245,0.8375199100578758,0.8154193507760675,0.9729160497961072,0.8295584034352184
0.8511862572782161,0.8198963628202471,0.5505157091023343,0.726351804366692,0.5072009459378836,0.697992867855541,0.3564676237931841,0.7080115011586714,0.9108617130194181,0.8529261322796968
