Id,x0,t00,t01,t02,t03,t04,t05,t06,t07,t10,t11,t12,t13,t14,t15,t16,t17,y0,y1,y2,influence_0,influence_1
14,-0.105247196,0.49950149950049955,0.49950149950049955,0.2197812197802198,0.5344665344655346,0.5195220178370962,0.3621847549933422,0.4955054955044955,0.2317692317682318,0.49950149950049955,0.49950149950049955,0.3138383751783167,0.5344665344655346,0.24475624475524477,0.3621847549933422,0.4955054955044955,0.2317692317682318,0.9693096042907308,0.5414608239205279,0.3094923384649077,0.5,0.5
15,-0.415769069,0.5994015994005994,0.39960139960039964,0.3544852254519674,0.5156144188392253,0.2736131226265154,0.3804461207913258,0.5708587137148566,0.14271542842871415,0.49950149950049955,0.49950149950049955,0.3221214730569233,0.5800660961941286,0.1933560320647095,0.28533484059349434,0.49950149950049955,0.2854298568574283,0.36311822817660955,0.18165095806499698,0.045052905346984085,0.6,0.5
16,0.03453397,0.7492517492507493,0.2497512497502498,0.44955144955044957,0.49950149950049955,0.10602569751777474,0.9986694420772304,0.2497512497502498,1e-06,0.7492517492507493,0.2497512497502498,0.6419410855920115,0.49950149950049955,0.04995104995004996,0.9986694420772304,0.2497512497502498,1e-06,-0.6075610329780095,-0.18078146767893438,0.126285711076712,0.75,0.75
17,-0.398146255,0.691617076231461,0.3073859227695382,0.4540923631822723,0.47225601770956316,0.15421874184403597,0.6368330500202629,0.434349260435217,0.08687065208704339,0.7684633069238456,0.23053969207715366,0.8559211141226819,0.36327409054581783,0.03632830905458179,0.6947268727493776,0.434349260435217,0.0434358260435217,0.12316880526193982,0.24461105158454297,0.34410324771886996,0.6923076923076923,0.7692307692307693
18,-0.329632806,0.4578764578754579,0.5411265411255411,0.18731368731268733,0.5255171505161506,0.607434162862251,0.3011867206264663,0.49950149950049955,0.27353698782170216,0.5411265411255411,0.4578764578754579,0.40121355349500715,0.5307202807192808,0.18731368731268733,0.3804461207913258,0.4876086304647733,0.22596551167879741,0.24326663513585134,0.08894672163147602,0.06633031695047809,0.4583333333333333,0.5416666666666666
19,-0.417362279,0.5449106358187268,0.4540923631822723,0.32400132400032405,0.5400015400005401,0.2865542365345263,0.22192732046160674,0.5550015550005551,0.27750127750027753,0.27245581790936335,0.7265471810916357,0.07711092019123261,0.6210016210006211,0.32400132400032405,0.07397644015386891,0.055501055500055504,0.8880018880008881,-0.09266092111143463,-0.13887080988813444,-0.30269972706315795,0.5454545454545454,0.2727272727272727
20,0.05599682,0.6357289084551813,0.36327409054581783,0.4074882495925128,0.4600672495399338,0.2790133618888808,0.48880074380151356,0.5311154551650881,0.10116565812668345,0.49950149950049955,0.49950149950049955,0.3378642029431639,0.5323633744676377,0.2300341247699669,0.3202491080078882,0.5058242906334174,0.25291264531670865,-0.3375860410163331,-0.10297215144948527,0.008770357984020018,0.6363636363636364,0.5
21,0.512188879,0.5994015994005994,0.39960139960039964,0.33300133300033297,0.5550015550005551,0.2356114389283883,1e-06,0.9990019990009992,1e-06,0.5994015994005994,0.39960139960039964,0.475512174512601,0.5550015550005551,0.11100111100011101,1e-06,0.9990019990009992,1e-06,0.10371223129267299,0.18718926019612006,0.2817323515889165,0.6,0.6
22,0.607295502,0.3746263746253746,0.6243766243756245,1e-06,0.5994015994005994,0.848198580142198,0.49933522103861516,0.3746263746253746,0.2497512497502498,0.3746263746253746,0.6243766243756245,1e-06,0.5994015994005994,0.39960139960039964,0.49933522103861516,0.3746263746253746,0.2497512497502498,0.42146161305132807,0.26175677517140244,0.15879535880706008,0.375,0.375
23,-0.072020163,0.4822773443453099,0.5167256546556892,0.2094689514034353,0.5478402575166769,0.5130237299247165,0.3286766897975695,0.46788754383591097,0.28452660098129723,0.5167256546556892,0.4822773443453099,0.3623865321890387,0.5438120276819954,0.20141249173407239,0.3539594351666132,0.47421033496882864,0.2592354364496263,-0.1161156006323031,-0.12228231760172742,-0.06352743199998118,0.4827586206896552,0.5172413793103449
24,-1.083555366,1e-06,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,-0.3089753120218657,-0.7358804147638119,-0.8237276029351862,0.0,0.0
25,0.12726951,0.6290016290006292,0.37000137000037,0.4384765515977236,0.4565580176429905,0.22068589076097908,0.3994683768308921,0.5302399917774534,0.169062707523246,0.5180015180005181,0.481001481000481,0.4195696833934715,0.5469653478693254,0.15821382789608582,0.2663125845539281,0.4687630072235457,0.33043979197725354,-0.758053296949905,-0.37313668223876334,-0.2645294113110609,0.6296296296296297,0.5185185185185185
26,0.33468539399999997,0.49950149950049955,0.49950149950049955,0.21547180370609786,0.5288838818240584,0.5405190657768908,0.42049297561146537,0.473211999526789,0.21031699978968402,0.49950149950049955,0.49950149950049955,0.31700844967506736,0.5397662456475987,0.23723653135317843,0.3971323102997173,0.444001444000444,0.257053888631836,-0.15875196167857195,-0.04962557365346613,-0.016581051764556636,0.5,0.5
27,-0.437072852,0.5763477301928841,0.422655268808115,0.37289999041051114,0.4833885801617738,0.30292870719364207,0.2959027606154756,0.5550015550005551,0.22200122200022201,0.49950149950049955,0.49950149950049955,0.39443423231459995,0.5202181100788613,0.20256341454398138,0.22192732046160674,0.5180015180005181,0.31450131450031454,0.12438268937306002,0.09095959077103424,-0.06817020467198584,0.5769230769230769,0.5
28,-0.301035751,0.587648646471176,0.4113543525298231,0.339920820439301,0.48004044107840216,0.3800375781156601,0.446375530928459,0.5392344937789484,0.1248761248751249,0.587648646471176,0.4113543525298231,0.481687644311466,0.500798903395306,0.16087908295600506,0.45394120094419554,0.49382535746072115,0.1646091191535737,0.015054613573448741,0.0851073484405329,0.11447469173290992,0.5882352941176471,0.5882352941176471
29,0.017880056000000002,0.5423158280291138,0.45668717097188527,0.29352191207761313,0.514949968557216,0.40442510393377984,0.36666187728439376,0.5019145453918064,0.22200122200022201,0.5423158280291138,0.45668717097188527,0.42281377115166846,0.5278236927711465,0.17508364930945344,0.36022923031449205,0.4777840864787387,0.25095777269590314,-0.2434847924678107,-0.12320539772373768,0.016564661125902325,0.5428571428571428,0.5428571428571428
30,0.800102587,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.16408401142221832,0.5072635312227358,0.7564503093209125,1.0,1.0
31,0.481039781,0.6184301898577614,0.3805728091432377,0.3746263746253746,0.4774647127578305,0.3118383456405139,0.485839701551085,0.5265015265005265,0.10800110800010802,0.5708587137148566,0.4281442852861424,0.49299420298732904,0.4774647127578305,0.1762952939413528,0.3418874936840968,0.5805015805005805,0.16200116200016204,-0.02748236700044989,0.061758330486566274,0.18392838377071521,0.6190476190476191,0.5714285714285714
32,0.260973034,0.561939061938062,0.43706393706293706,0.2854298568574283,0.505988518974532,0.4406231195543885,0.4335314864831388,0.5575829529307902,0.1161639068605813,0.49950149950049955,0.49950149950049955,0.3149499597421124,0.5578846747667917,0.22055966211710368,0.3406320965224662,0.48788520881444136,0.25555939509327885,-0.23406240771998113,-0.07210499617656749,-0.0811635270999796,0.5625,0.5
33,0.001875682,0.40500140500040505,0.5940015940005942,0.130401572878449,0.4928709618965106,0.7975319105319337,0.286223731062633,0.49950149950049955,0.2847629670049576,0.459001459000459,0.5400015400005401,0.26510899994950327,0.521603291513796,0.291744654575513,0.32355713076645465,0.4854968125986164,0.27075828010307446,0.10156906853711413,-0.015274733053199758,-0.05110749985857395,0.40540540540540543,0.4594594594594595
34,-0.282028545,0.5920015920005921,0.407001407000407,0.3461894650003462,0.49950149950049955,0.3254233389159422,0.44683251770793303,0.5028538518461406,0.16091391259076496,0.481001481000481,0.5180015180005181,0.2966069801415234,0.553902544000554,0.2373873760002374,0.3217196927497118,0.4693303283897311,0.28830330172512053,0.4171820169652944,0.26209519747945514,0.1203490664400894,0.5925925925925926,0.48148148148148145
35,0.326365991,0.5379246148466919,0.4610783841543073,0.24300124300024303,0.48600148600048604,0.5731074730690526,0.3897252700789191,0.5847820725859507,0.12183039012207306,0.4610783841543073,0.5379246148466919,0.23133076057369784,0.5130015130005131,0.32400132400032405,0.29229420255918936,0.5604161945615361,0.21929390221973152,-0.24308784035161496,-0.07581240197072436,-0.060354118912599765,0.5384615384615384,0.46153846153846156
36,-0.48926845399999996,1e-06,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.19460863272369233,-0.3538154496183347,-0.7197797199136129,0.0,0.0
37,-0.315691813,0.39960139960039964,0.5994015994005994,1e-06,0.666001666000666,0.7068323167851649,0.1902235603956629,0.5708587137148566,0.2854298568574283,0.39960139960039964,0.5994015994005994,1e-06,0.666001666000666,0.33300133300033297,0.1902235603956629,0.5708587137148566,0.2854298568574283,0.2675874414445873,0.007692831686230431,-0.14916344695352976,0.4,0.4
38,-0.02856939,0.49950149950049955,0.49950149950049955,0.1665011665001665,0.5600470145914692,0.5783175319151349,0.4191951608719238,0.49950149950049955,0.185001185000185,0.43706393706293706,0.561939061938062,0.2161424429602732,0.5600470145914692,0.2875921966821058,0.271244280564186,0.481001481000481,0.31450131450031454,-0.29767383138433684,-0.19214450801290459,-0.12611961529190757,0.5,0.4375
39,-0.45314553799999996,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.027805505704724096,-0.4083241485327229,-0.6371332721046354,0.0,0.0
40,-0.00391202,0.666001666000666,0.33300133300033297,0.41869994811071287,0.4664463193864959,0.2416749428713983,0.6208500928251084,0.4474063553808155,0.08580476678536189,0.5994015994005994,0.39960139960039964,0.4667711602752371,0.5252110840336136,0.146912911617794,0.5228212886948282,0.4474063553808155,0.15935085260138634,0.20307440344528746,0.24774972223609742,0.22466825549534167,0.6666666666666666,0.6
41,-0.5605059139999999,0.6080885646093038,0.3909144343916953,0.35589510589410595,0.5244765244755246,0.25180965660471494,0.4868071223028793,0.4511627414843221,0.18261408583889233,0.6080885646093038,0.3909144343916953,0.526035236804565,0.5307202807192808,0.09990109990009992,0.45817146804976877,0.44042079525850497,0.2148399245163439,0.43108219517757396,0.2097467990963489,0.16688532077941284,0.6086956521739131,0.6086956521739131
42,-0.8475882140000001,0.49950149950049955,0.49950149950049955,0.32400132400032405,0.5130015130005131,0.34386488384143155,0.1377483713209973,0.5856222752764477,0.3100357927934135,0.33300133300033297,0.666001666000666,0.19277580047808152,0.5400015400005401,0.32400132400032405,0.04591679044033243,0.4133807237245513,0.5511739649660685,-0.7755022133734941,-0.5005531091887233,-0.5272341781438369,0.5,0.3333333333333333
43,0.491454237,0.5449106358187268,0.4540923631822723,0.2750882316089707,0.5328015328005329,0.4056607122419207,0.4220248225171538,0.46947687931194493,0.21290285224611455,0.6054561509096965,0.39354684809130264,0.5127260925179351,0.5125319473135561,0.127409823060997,0.48023500493331295,0.4530998137545515,0.1856077429837922,0.7795335980439396,0.5723335871502734,0.524879552172416,0.5454545454545454,0.6060606060606061
44,0.852506652,0.33300133300033297,0.666001666000666,1e-06,0.9990019990009992,1e-06,1e-06,1e-06,0.9990019990009992,1e-06,0.9990019990009992,1e-06,1e-06,0.9990019990009992,1e-06,1e-06,0.9990019990009992,0.9569930235679075,0.5884356181567001,0.061315765640664814,0.3333333333333333,0.0
45,0.792191248,0.49950149950049955,0.49950149950049955,0.1665011665001665,0.6105016105006107,0.47122187785677655,0.3994683768308921,0.49950149950049955,0.19980119980019984,0.49950149950049955,0.49950149950049955,0.23775658725630053,0.6105016105006107,0.22200122200022201,0.3994683768308921,0.49950149950049955,0.19980119980019984,-0.21305684348139572,-0.0714488742262544,0.01823698081224424,0.5,0.5
46,0.608998234,0.5994015994005994,0.39960139960039964,0.37893241341417205,0.5167256546556892,0.21936244314022357,0.3328904806924101,0.561939061938062,0.18731368731268733,0.6993016993006994,0.2997012997002997,0.6394815450341877,0.5167256546556892,0.03444931031037928,0.6657799613848203,0.3746263746253746,0.1248761248751249,0.41215861233397494,0.3545885309051043,0.37997758185830455,0.6,0.7
47,0.377078395,0.4795214795204795,0.5194815194805196,0.26876776622869514,0.5426056035183091,0.3982663612342807,0.16806170869908083,0.4752539024373685,0.3976615918353491,0.4795214795204795,0.5194815194805196,0.398271780683143,0.5324634613964717,0.18763062925399476,0.14220621505306838,0.4946519800878733,0.3976615918353491,-1.0119397598518416,-0.6014224894882986,-0.38686729218571037,0.48,0.48
48,0.277431465,0.5449106358187268,0.4540923631822723,0.2504793845891718,0.5417333201579763,0.43893706552548134,0.4822408963544103,0.4536014536004537,0.18360118360018363,0.666001666000666,0.33300133300033297,0.5822595810358381,0.48056999368852726,0.11067749551614568,0.6549835457947962,0.41580141580041585,0.09180109180009181,0.1082004616199004,0.10258169037440976,0.16478739114449517,0.5454545454545454,0.6666666666666666
49,-0.289819393,0.43706393706293706,0.561939061938062,0.15418764936349827,0.5235931634635461,0.6818318522043392,0.30949824691402456,0.48060148060048064,0.28620128620028623,0.4682827182817183,0.5307202807192808,0.3027380178568971,0.5364420509105043,0.2505543052156846,0.2807078053406269,0.47520147520047523,0.31320131320031325,0.021396231060866407,-0.06064587942087112,-0.12408833531437084,0.4375,0.46875
50,-0.38192869,0.587648646471176,0.4113543525298231,0.36698095881669357,0.48930761175559134,0.30292870719364207,0.31536998170859903,0.5783699994216311,0.18402749981597352,0.6464134111182936,0.35258958788270556,0.6695983681912138,0.4383381730310506,0.0917459897041734,0.31536998170859903,0.6046594993953416,0.157737999842263,0.5691699037673923,0.34768430124091937,0.34273631540072913,0.5882352941176471,0.6470588235294118
51,-0.325804603,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.9990019990009992,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.4016410735279645,0.6148208819664471,0.6863895883624286,1.0,1.0
52,0.44430840299999996,0.6357289084551813,0.36327409054581783,0.40868322686404507,0.4540923631822723,0.2891592659575674,0.3631531607553564,0.7265471810916357,1e-06,0.6357289084551813,0.36327409054581783,0.5835828959927377,0.4540923631822723,0.1362284089546817,0.3631531607553564,0.7265471810916357,1e-06,-0.3367455256042348,-0.023423371826387138,0.07233324674958116,0.6363636363636364,0.6363636363636364
53,0.529199663,0.49950149950049955,0.49950149950049955,0.15136478772742412,0.6357289084551813,0.4498027470451049,0.5548168011540169,0.33300133300033297,0.2497512497502498,0.39960139960039964,0.5994015994005994,0.043229288592054646,0.666001666000666,0.3027285754548482,0.5548168011540169,0.1665011665001665,0.4162514162504163,0.007450468035217855,0.057136254568695075,0.04041440293999055,0.5,0.4
54,-0.197676341,0.6357289084551813,0.36327409054581783,0.4175401172295197,0.48249064657633395,0.2100808960104515,0.4871563375986489,0.46782585806876054,0.16568897056601936,0.5751833933642116,0.4238196056367875,0.4725678328747521,0.5474411759231481,0.1206234116440835,0.41570688808418044,0.4337136288345801,0.25340613145391194,0.06096391981422655,0.12335947867824885,0.05859955529847134,0.6363636363636364,0.5757575757575758
55,-0.333485976,0.5550015550005551,0.444001444000444,0.30927403654576385,0.5105469650914197,0.38033529576400765,0.38215215272312547,0.5017414120543134,0.21055278005850653,0.49950149950049955,0.49950149950049955,0.3399856481158892,0.5375469920914466,0.22336485972749612,0.3343832586327348,0.47038263630091887,0.2777501566729235,0.5416724702531317,0.36463281450800855,0.16216285049013537,0.5555555555555556,0.5
56,0.21155047100000002,0.5379246148466919,0.4610783841543073,0.23037858886815493,0.5193977458118402,0.5290131175939284,0.5043790010491063,0.49193331011412833,0.1286602195683105,0.4610783841543073,0.5379246148466919,0.24523317805052383,0.5214920875288235,0.30577489067955105,0.35810938074486537,0.48814921542094275,0.24218306036387857,-0.1760166835320121,-0.15040106317747926,-0.06691293565780138,0.5384615384615384,0.46153846153846156
57,-0.707725224,0.39960139960039964,0.5994015994005994,1e-06,0.666001666000666,0.7068323167851649,0.3328904806924101,0.49950149950049955,0.2497512497502498,0.5994015994005994,0.39960139960039964,0.23775658725630053,0.8325018325008327,1e-06,0.6657799613848203,0.2497512497502498,0.2497512497502498,0.34405260057351544,0.08996355754907033,0.03942701130588043,0.4,0.6
58,-0.007542273,0.49950149950049955,0.49950149950049955,0.25484819362270383,0.5096953872454077,0.497667947532412,0.2663125845539281,0.5630742903460176,0.2361285088547816,0.49950149950049955,0.49950149950049955,0.36391261314739876,0.5096953872454077,0.23446041813288757,0.2663125845539281,0.5630742903460176,0.2361285088547816,0.09433859973983066,0.06544638817885962,0.11857126093373499,0.5,0.5
59,-0.437955661,0.49950149950049955,0.49950149950049955,0.2436597802441461,0.5198063978541785,0.49995485821389707,0.298110982709621,0.5367776561796413,0.23856840274650726,0.49950149950049955,0.49950149950049955,0.37113167279032283,0.5198063978541785,0.21929390221973152,0.2583629850150049,0.5367776561796413,0.26838932808982063,0.29849047980966037,0.058804222715831925,-0.0320550313717491,0.5,0.5
60,-0.019495291,0.4281442852861424,0.5708587137148566,0.14271542842871415,0.6422159279292138,0.4543925607904631,0.1902235603956629,0.4281442852861424,0.4281442852861424,0.5708587137148566,0.4281442852861424,0.4075820067250866,0.6422159279292138,0.07135821421435708,0.3804461207913258,0.4281442852861424,0.2854298568574283,-0.5177467799017705,-0.31369179559936633,-0.11220241021167933,0.42857142857142855,0.5714285714285714
61,-0.173487031,0.35678707107178537,0.6422159279292138,0.08975499600399602,0.47998976123876125,0.9111507442933766,0.2401180024666565,0.4667473683857127,0.3521079094839587,0.35678707107178537,0.6422159279292138,0.13373851783166904,0.4955991518481519,0.4097475034965035,0.22920359326362663,0.4339932372709258,0.39305057337744226,0.6884945003479226,0.3107288478170703,0.025974907300009308,0.35714285714285715,0.35714285714285715
62,-0.385368912,0.6147708455390765,0.38423215346192274,0.35124792658939236,0.5154672688909265,0.2807970025584901,0.5401612894254203,0.4429542731419524,0.15079360362279232,0.49950149950049955,0.49950149950049955,0.30615203016564724,0.5519604560690452,0.23264506826050663,0.3894188830741401,0.45237881086837695,0.254463518613462,0.7762145926237446,0.5401487271471733,0.25681082626471347,0.6153846153846154,0.5
63,-0.290455117,0.7265471810916357,0.27245581790936335,0.47679693134138595,0.4540923631822723,0.14458013297878372,0.8473560417624985,0.36327409054581783,1e-06,0.7265471810916357,0.27245581790936335,0.6808465453248607,0.4540923631822723,0.06811470447734085,0.8473560417624985,0.36327409054581783,1e-06,1.5778061551438858,1.0394131087179064,0.823836255765697,0.7272727272727273,0.7272727272727273
64,-0.549784431,0.5379246148466919,0.4610783841543073,0.2755874824830342,0.49950149950049955,0.47528412680381776,0.3328904806924101,0.6493516493506495,0.09990109990009992,0.4610783841543073,0.5379246148466919,0.2459550557823799,0.5339498098108788,0.2928116376382238,0.3328904806924101,0.5494515494505496,0.19980119980019984,0.0036691123458462635,0.11775855139521454,0.019603633265924153,0.5384615384615384,0.46153846153846156
65,-0.432546747,0.5783699994216311,0.420632999579368,0.29030898261567495,0.5379246148466919,0.3624785983513666,0.5178290810770825,0.46250146250046253,0.14800114800014802,0.52579099947421,0.473211999526789,0.3292010438933392,0.5550015550005551,0.2134627519232904,0.44385364092321344,0.46250146250046253,0.2035012035002035,-0.41684792168222284,-0.1779452774623335,-0.14117641599264763,0.5789473684210527,0.5263157894736842
66,-0.41810116399999997,0.3909144343916953,0.6080885646093038,0.10748844925960117,0.5121470817663349,0.8052518672236056,0.2663125845539281,0.473211999526789,0.32599079967401023,0.434349260435217,0.564653738565782,0.21668963648675493,0.5437610374309236,0.30349497438005035,0.29434538292802576,0.46269619953730484,0.31547499968452597,0.09497515528163214,-0.062025503292808905,-0.11622353887241531,0.391304347826087,0.43478260869565216
67,-0.5234392170000001,0.444001444000444,0.5550015550005551,0.2062168025460778,0.5132492196702382,0.5933502246407577,0.2102469878057327,0.5107684280606613,0.33049757109807487,0.5180015180005181,0.481001481000481,0.42534356435760184,0.5315795132298895,0.1695562154267751,0.26030555633090713,0.4957458566471123,0.3079637139777516,0.15497923426097185,-0.04665421655238628,-0.08856662336485757,0.4444444444444444,0.5185185185185185
68,0.43149209999999993,0.6531939608852687,0.34580903811573044,0.43104204017809605,0.49189489290912136,0.16145993023011382,0.5305436098535287,0.43706393706293706,0.1638996013986014,0.5763477301928841,0.422655268808115,0.44896078913372484,0.573032029883822,0.1115645633402131,0.4473212396804261,0.40584515584415587,0.25755594505494506,-0.11672460578752811,0.07750347328378213,0.17990234708527425,0.6538461538461539,0.5769230769230769
69,0.481334493,0.6993016993006994,0.2997012997002997,0.481001481000481,0.407001407000407,0.2356114389283883,0.5918045212309513,0.5550015550005551,1e-06,0.49950149950049955,0.49950149950049955,0.26417387472922277,0.5180015180005181,0.296001296000296,0.3698782007693446,0.6105016105006107,0.11100111100011101,-0.1497346982361817,0.10084045799109566,0.20647814241968518,0.7,0.5
70,-0.586173439,0.7992017992007994,0.19980119980019984,0.9990019990009992,1e-06,1e-06,0.7397554015386892,0.444001444000444,1e-06,0.5994015994005994,0.39960139960039964,1e-06,0.9990019990009992,1e-06,0.44385364092321344,0.5550015550005551,0.11100111100011101,-0.3792187712829079,-0.0642231526617414,-0.05770672829132439,0.8,0.6
71,0.415886598,0.49950149950049955,0.49950149950049955,0.23687752553631936,0.49950149950049955,0.5574504405573724,0.32477122506576594,0.5725991335737434,0.18274508518310958,0.49950149950049955,0.49950149950049955,0.34560448250658116,0.5355479272995047,0.2214290564796029,0.30853271381247765,0.4873185604882922,0.280208597280768,-0.5724863749193329,-0.3818164919575897,-0.23103592995464073,0.5,0.5
72,-0.6439507329999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.49491297693512043,-0.2045121719270397,-0.6116495443296114,0.0,0.0
73,-0.072227451,0.4610783841543073,0.5379246148466919,0.19328597589367155,0.5233906538244365,0.5992710294482919,0.3032739788514483,0.48705842655920595,0.2844140958009962,0.4354629739235124,0.5635400250774867,0.26359958587111576,0.5060167234070277,0.30838826490900406,0.2416716550222479,0.5012790813492558,0.3164105690786082,-0.24435621940686994,-0.15358088127304645,-0.1652001807495708,0.46153846153846156,0.4358974358974359
