inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.578871569,0.920938499,0.440870997,0.751935846,0.505108074,0.831236229,0.591718812,0.88769533,0.005108074
0.484149348,0.967859809,0.326397867,0.912324821,0.325906824,0.95469747,0.431946903,0.977493992,0.174093176
0.585800404,0.844352166,0.587115436,0.83298241,0.575202867,0.816628554,0.567128473,0.863183518,0.075202867
0.419093132,0.763117435,0.396802515,0.732834579,0.527122368,0.76619326,0.396963711,0.784934656,0.027122368
0.588026369,0.947250584,0.572187549,0.954503759,0.606972175,0.920295099,0.629725024,0.986963295,0.106972175
0.52858642,0.849763921,0.419366036,0.835951406,0.382847912,0.77622295,0.514392409,0.840670327,0.117152088
0.758029801,0.809669761,0.657980406,0.778982076,0.665105225,0.756775171,0.733100049,0.844384514,0.165105225
0.66824727,0.780925561,0.581552964,0.741582252,0.707179319,0.792987909,0.699076558,0.777857327,0.207179319
0.578405161,0.775813321,0.54880713,0.74457424,0.469632127,0.677874155,0.57390393,0.781386655,0.030367873
0.722066425,0.736734307,0.729894269,0.719129444,0.721195285,0.733926978,0.751236963,0.757040438,0.221195285
0.572912349,0.942590555,0.558575988,0.919765568,0.577684624,0.941519808,0.572533452,0.95144802,0.077684624
0.682803474,0.872303322,0.600812035,0.836819093,0.605562027,0.850629947,0.671610517,0.834892108,0.105562027
0.592850801,0.919143197,0.589534249,0.889534292,0.601751173,0.920644823,0.615532341,0.921449555,0.101751173
0.659828333,0.780995933,0.577200615,0.711064492,0.56889327,0.708588761,0.63140222,0.725828677,0.06889327
0.62790458,1.025273694,0.570679623,0.961593181,0.624742087,1.018042099,0.636303973,1.052994178,0.124742087
0.791949328,0.901301493,0.752164143,0.805168832,0.766424555,0.866194896,0.788874859,0.899202667,0.266424555
0.750200359,0.919090381,0.810913413,0.94004915,0.732685468,0.910418678,0.748397645,0.927825399,0.232685468
0.520185938,0.876966657,0.380923248,0.818762729,0.437376379,0.848377924,0.513221632,0.937277645,0.062623621
0.5426444,0.789994119,0.547341741,0.811078221,0.534304251,0.795122623,0.533605357,0.819880501,0.034304251
0.514206375,0.921414964,0.484518383,0.835642789,0.486105539,0.866025011,0.519720328,0.908590702,0.013894461
0.807284068,0.872535204,0.700747318,0.808307135,0.724335023,0.811192811,0.805400581,0.876474736,0.224335023
0.844297971,0.77077095,0.777302514,0.734657027,0.835708905,0.763836863,0.851489968,0.779925438,0.335708905
0.613969501,0.745021615,0.62017427,0.718732205,0.612050791,0.709004282,0.60926423,0.812177973,0.112050791
0.939985229,0.764177156,0.680306722,0.600900185,0.718407718,0.630413171,0.950265811,0.773210411,0.218407718
0.458055685,0.931564986,0.437934646,0.882533054,0.422409218,0.844066161,0.470882086,0.910698268,0.077590782
0.549233005,0.891607887,0.46584572,0.8146169,0.494027458,0.808008287,0.53512212,0.920529466,0.005972542
0.397927959,1.076285526,0.338378527,1.046907549,0.320193206,1.020419335,0.40685168,1.077707326,0.179806794
0.238069122,0.871513115,0.271829414,0.845632937,0.218383552,0.850818473,0.227918455,0.921227831,0.281616448
0.621042267,0.741244722,0.59277005,0.729544541,0.590007441,0.726299101,0.570307076,0.768809957,0.090007441
0.701032645,0.89776691,0.658482743,0.869066302,0.649298779,0.862512297,0.676512203,0.890128625,0.149298779
0.690180944,0.875381433,0.547925304,0.829770166,0.60726603,0.889521941,0.678788798,0.845307154,0.10726603
0.678858318,0.881646038,0.561732369,0.856964537,0.611678192,0.873475239,0.667180241,0.844834545,0.111678192
0.698237691,0.81530595,0.714761608,0.831810722,0.69573322,0.789387922,0.676316633,0.802001228,0.19573322
0.6365787,0.811382155,0.590256935,0.702085883,0.617704933,0.738764778,0.652002436,0.748407635,0.117704933
0.585364647,0.838244002,0.546640325,0.824561293,0.505218117,0.767925633,0.597534646,0.822711222,0.005218117
0.650394236,0.786017781,0.709651615,0.737824391,0.586534355,0.740429745,0.645911796,0.769740719,0.086534355
0.74905607,0.777187083,0.614052645,0.704369361,0.614531392,0.650937322,0.750422293,0.779062478,0.114531392
0.719257759,0.722413939,0.735300137,0.726970791,0.742196946,0.73506365,0.70288003,0.731579292,0.242196946
0.743791542,0.784586557,0.666845049,0.731894612,0.662176728,0.732726802,0.747107428,0.769402829,0.162176728
0.633675601,0.854937364,0.454776182,0.754873238,0.470636605,0.773089588,0.606359584,0.87838334,0.029363395
0.670989221,0.826931492,0.542638279,0.793821135,0.538324549,0.780435739,0.66466466,0.80570074,0.038324549
0.587938762,0.867702523,0.446800562,0.803262944,0.550218248,0.813633986,0.556260115,0.850520547,0.050218248
0.60861065,0.887491171,0.51074871,0.850032872,0.480571444,0.837165467,0.614666158,0.907484634,0.019428556
0.465236129,0.738649824,0.497473067,0.718570709,0.41155567,0.687108826,0.474951297,0.737787519,0.08844433
0.800775683,0.640771586,0.747390208,0.588350153,0.726313906,0.606257798,0.781716396,0.623944982,0.226313906
0.632053053,0.886661472,0.665051811,0.897484209,0.718309291,0.994756163,0.6231885,0.876478509,0.218309291
0.457231321,0.889026603,0.370086339,0.894684728,0.446903012,0.891253627,0.443798526,0.895158851,0.053096988
0.480845456,0.749672495,0.482019565,0.757516367,0.469968909,0.737836533,0.510373401,0.750432347,0.030031091
0.627186562,0.901630127,0.613026206,0.888108269,0.534283855,0.906498088,0.662279743,0.867945374,0.034283855
0.715941951,0.826174323,0.628663268,0.725438269,0.586123838,0.71439387,0.72625698,0.823295632,0.086123838
0.860161061,0.98202576,0.789692123,0.935056737,0.779580429,0.945572114,0.87047674,0.99403739,0.279580429
0.730172623,0.761403924,0.604148612,0.652013916,0.552815844,0.587961838,0.738201201,0.744328061,0.052815844
0.807196839,0.85758713,0.661957155,0.800132888,0.713806955,0.814977777,0.817443411,0.862583995,0.213806955
0.748807597,0.817086496,0.584362148,0.710563401,0.65804501,0.759758417,0.752457482,0.824169838,0.15804501
