inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs0,abs1,abs2,abs3
0.572912349,0.942590555,0.558575988,0.919765568,0.554411578,0.930901069,0.572533452,0.95144802,0.072912349,0.058575988,0.054411578,0.072533452
0.682803474,0.872303322,0.600812035,0.836819093,0.627042525,0.856828005,0.671610517,0.834892108,0.182803474,0.100812035,0.127042525,0.171610517
0.592850801,0.919143197,0.589534249,0.889534292,0.573947711,0.904804741,0.615532341,0.921449555,0.092850801,0.089534249,0.073947711,0.115532341
0.659828333,0.780995933,0.577200615,0.711064492,0.59999571,0.724557021,0.63140222,0.725828677,0.159828333,0.077200615,0.09999571,0.13140222
0.62790458,1.025273694,0.570679623,0.961593181,0.619769132,1.03953381,0.636303973,1.052994178,0.12790458,0.070679623,0.119769132,0.136303973
0.791949328,0.901301493,0.752164143,0.805168832,0.711820044,0.84046649,0.788874859,0.899202667,0.291949328,0.252164143,0.211820044,0.288874859
0.750200359,0.919090381,0.810913413,0.94004915,0.692570168,0.899011408,0.748397645,0.927825399,0.250200359,0.310913413,0.192570168,0.248397645
0.520185938,0.876966657,0.380923248,0.818762729,0.513669869,0.880045882,0.513221632,0.937277645,0.020185938,0.119076752,0.013669869,0.013221632
0.5426444,0.789994119,0.547341741,0.811078221,0.483168417,0.762409832,0.533605357,0.819880501,0.0426444,0.047341741,0.016831583,0.033605357
0.514206375,0.921414964,0.484518383,0.835642789,0.548441944,0.915331332,0.519720328,0.908590702,0.014206375,0.015481617,0.048441944,0.019720328
0.807284068,0.872535204,0.700747318,0.808307135,0.701347572,0.804510524,0.805400581,0.876474736,0.307284068,0.200747318,0.201347572,0.305400581
0.844297971,0.77077095,0.777302514,0.734657027,0.834682281,0.752239745,0.851489968,0.779925438,0.344297971,0.277302514,0.334682281,0.351489968
0.613969501,0.745021615,0.62017427,0.718732205,0.573939797,0.727249733,0.60926423,0.812177973,0.113969501,0.12017427,0.073939797,0.10926423
0.939985229,0.764177156,0.680306722,0.600900185,0.727345777,0.631730328,0.950265811,0.773210411,0.439985229,0.180306722,0.227345777,0.450265811
0.458055685,0.931564986,0.437934646,0.882533054,0.426058342,0.895793103,0.470882086,0.910698268,0.041944315,0.062065354,0.073941658,0.029117914
0.549233005,0.891607887,0.46584572,0.8146169,0.45885004,0.773187367,0.53512212,0.920529466,0.049233005,0.03415428,0.04114996,0.03512212
0.397927959,1.076285526,0.338378527,1.046907549,0.309900235,1.012135725,0.40685168,1.077707326,0.102072041,0.161621473,0.190099765,0.09314832
0.238069122,0.871513115,0.271829414,0.845632937,0.217911873,0.85143952,0.227918455,0.921227831,0.261930878,0.228170586,0.282088127,0.272081545
0.621042267,0.741244722,0.59277005,0.729544541,0.61790771,0.747511459,0.570307076,0.768809957,0.121042267,0.09277005,0.11790771,0.070307076
0.701032645,0.89776691,0.658482743,0.869066302,0.62454541,0.856982489,0.676512203,0.890128625,0.201032645,0.158482743,0.12454541,0.176512203
0.690180944,0.875381433,0.547925304,0.829770166,0.639291146,0.895019366,0.678788798,0.845307154,0.190180944,0.047925304,0.139291146,0.178788798
0.678858318,0.881646038,0.561732369,0.856964537,0.601343697,0.857373981,0.667180241,0.844834545,0.178858318,0.061732369,0.101343697,0.167180241
0.698237691,0.81530595,0.714761608,0.831810722,0.608907208,0.725491061,0.676316633,0.802001228,0.198237691,0.214761608,0.108907208,0.176316633
0.6365787,0.811382155,0.590256935,0.702085883,0.602786864,0.739490659,0.652002436,0.748407635,0.1365787,0.090256935,0.102786864,0.152002436
0.585364647,0.838244002,0.546640325,0.824561293,0.490202252,0.770758065,0.597534646,0.822711222,0.085364647,0.046640325,0.009797748,0.097534646
0.650394236,0.786017781,0.709651615,0.737824391,0.61183246,0.738473094,0.645911796,0.769740719,0.150394236,0.209651615,0.11183246,0.145911796
0.74905607,0.777187083,0.614052645,0.704369361,0.565357663,0.652246636,0.750422293,0.779062478,0.24905607,0.114052645,0.065357663,0.250422293
0.719257759,0.722413939,0.735300137,0.726970791,0.711053794,0.715676523,0.70288003,0.731579292,0.219257759,0.235300137,0.211053794,0.20288003
0.743791542,0.784586557,0.666845049,0.731894612,0.648990771,0.720041222,0.747107428,0.769402829,0.243791542,0.166845049,0.148990771,0.247107428
0.633675601,0.854937364,0.454776182,0.754873238,0.624124501,0.831521117,0.606359584,0.87838334,0.133675601,0.045223818,0.124124501,0.106359584
0.670989221,0.826931492,0.542638279,0.793821135,0.541885582,0.782672952,0.66466466,0.80570074,0.170989221,0.042638279,0.041885582,0.16466466
0.587938762,0.867702523,0.446800562,0.803262944,0.556724977,0.835350551,0.556260115,0.850520547,0.087938762,0.053199438,0.056724977,0.056260115
0.60861065,0.887491171,0.51074871,0.850032872,0.512898938,0.844027647,0.614666158,0.907484634,0.10861065,0.01074871,0.012898938,0.114666158
0.465236129,0.738649824,0.497473067,0.718570709,0.416854525,0.687358551,0.474951297,0.737787519,0.034763871,0.002526933,0.083145475,0.025048703
0.800775683,0.640771586,0.747390208,0.588350153,0.639673746,0.569511289,0.781716396,0.623944982,0.300775683,0.247390208,0.139673746,0.281716396
0.632053053,0.886661472,0.665051811,0.897484209,0.666932545,0.930055579,0.6231885,0.876478509,0.132053053,0.165051811,0.166932545,0.1231885
0.457231321,0.889026603,0.370086339,0.894684728,0.333872104,0.883038223,0.443798526,0.895158851,0.042768679,0.129913661,0.166127896,0.056201474
0.480845456,0.749672495,0.482019565,0.757516367,0.509580086,0.760961139,0.510373401,0.750432347,0.019154544,0.017980435,0.009580086,0.010373401
0.627186562,0.901630127,0.613026206,0.888108269,0.589934673,0.894778449,0.662279743,0.867945374,0.127186562,0.113026206,0.089934673,0.162279743
0.715941951,0.826174323,0.628663268,0.725438269,0.577971379,0.734687069,0.72625698,0.823295632,0.215941951,0.128663268,0.077971379,0.22625698
0.860161061,0.98202576,0.789692123,0.935056737,0.784441017,0.94714033,0.87047674,0.99403739,0.360161061,0.289692123,0.284441017,0.37047674
0.730172623,0.761403924,0.604148612,0.652013916,0.631268364,0.655430831,0.738201201,0.744328061,0.230172623,0.104148612,0.131268364,0.238201201
0.807196839,0.85758713,0.661957155,0.800132888,0.726819626,0.820110554,0.817443411,0.862583995,0.307196839,0.161957155,0.226819626,0.317443411
0.748807597,0.817086496,0.584362148,0.710563401,0.672366911,0.766245145,0.752457482,0.824169838,0.248807597,0.084362148,0.172366911,0.252457482
