inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs0,abs1,abs2,abs3
0.673600817,0.712215694,0.634936476,0.688089883,0.649402883,0.66656352,0.649333679,0.690173054,0.173600817,0.134936476,0.149402883,0.149333679
0.48688222,0.924995932,0.388358231,0.884564117,0.467379151,0.930262572,0.495825277,0.929513728,0.01311778,0.111641769,0.032620849,0.004174723
0.667082607,0.860888456,0.654213011,0.864529583,0.660290398,0.871766493,0.65775658,0.876868754,0.167082607,0.154213011,0.160290398,0.15775658
0.565311116,1.023282056,0.537684075,1.002578833,0.531550719,1.007208767,0.567742971,0.990204704,0.065311116,0.037684075,0.031550719,0.067742971
0.578871569,0.920938499,0.421069949,0.731261707,0.573514058,0.914028397,0.571810791,0.910494226,0.078871569,0.078930051,0.073514058,0.071810791
0.484149348,0.967859809,0.404077121,0.922165291,0.446917149,0.962970955,0.492409898,0.967589139,0.015850652,0.095922879,0.053082851,0.007590102
0.585800404,0.844352166,0.580406527,0.836200734,0.572780394,0.79759246,0.585343414,0.836146318,0.085800404,0.080406527,0.072780394,0.085343414
0.419093132,0.763117435,0.429872244,0.752670135,0.439416701,0.771679221,0.418887133,0.770195241,0.080906868,0.070127756,0.060583299,0.081112867
0.588026369,0.947250584,0.598867088,0.945522866,0.601562272,0.964243457,0.595728024,0.937653624,0.088026369,0.098867088,0.101562272,0.095728024
0.52858642,0.849763921,0.453787106,0.81225344,0.453308153,0.79403001,0.501721322,0.810877674,0.02858642,0.046212894,0.046691847,0.001721322
0.758029801,0.809669761,0.752082885,0.801657808,0.775985289,0.801898983,0.801853933,0.817562905,0.258029801,0.252082885,0.275985289,0.301853933
0.66824727,0.780925561,0.607983588,0.745402408,0.658960435,0.783389433,0.679026034,0.801708216,0.16824727,0.107983588,0.158960435,0.179026034
0.578405161,0.775813321,0.545290464,0.735092115,0.55088335,0.740333742,0.582465702,0.781094327,0.078405161,0.045290464,0.05088335,0.082465702
0.722066425,0.736734307,0.786728899,0.788331127,0.71005258,0.753062838,0.7032822,0.740483884,0.222066425,0.286728899,0.21005258,0.2032822
0.572912349,0.942590555,0.529156767,0.915855376,0.53080416,0.922624183,0.587427136,0.960788673,0.072912349,0.029156767,0.03080416,0.087427136
0.682803474,0.872303322,0.589977711,0.84192426,0.677896765,0.858893789,0.669277464,0.893405172,0.182803474,0.089977711,0.177896765,0.169277464
0.592850801,0.919143197,0.562249335,0.854758696,0.631909489,0.952813153,0.666566731,0.963756763,0.092850801,0.062249335,0.131909489,0.166566731
0.659828333,0.780995933,0.546920924,0.685495205,0.656177543,0.778717449,0.666944083,0.765309558,0.159828333,0.046920924,0.156177543,0.166944083
0.62790458,1.025273694,0.540049742,0.941191015,0.58706194,0.974587481,0.626004009,1.018488184,0.12790458,0.040049742,0.08706194,0.126004009
0.791949328,0.901301493,0.702377172,0.845190079,0.77197201,0.833843367,0.804984659,0.898996421,0.291949328,0.202377172,0.27197201,0.304984659
0.750200359,0.919090381,0.68415023,0.861223106,0.703477191,0.952050144,0.715360905,0.913340978,0.250200359,0.18415023,0.203477191,0.215360905
0.520185938,0.876966657,0.442347993,0.85002634,0.51210156,0.860117744,0.502765149,0.87068018,0.020185938,0.057652007,0.01210156,0.002765149
0.5426444,0.789994119,0.540080398,0.788709385,0.542930744,0.796583237,0.587148097,0.770050348,0.0426444,0.040080398,0.042930744,0.087148097
0.514206375,0.921414964,0.447981773,0.843731903,0.510468408,0.868240915,0.507998483,0.95471667,0.014206375,0.052018227,0.010468408,0.007998483
0.807284068,0.872535204,0.708100692,0.809754406,0.802588654,0.84795444,0.790725727,0.86684534,0.307284068,0.208100692,0.302588654,0.290725727
0.844297971,0.77077095,0.843456618,0.747465543,0.810909099,0.734796352,0.85027918,0.783503597,0.344297971,0.343456618,0.310909099,0.35027918
0.613969501,0.745021615,0.448640148,0.66857445,0.591694596,0.732608244,0.551154133,0.788258263,0.113969501,0.051359852,0.091694596,0.051154133
0.939985229,0.764177156,0.751448629,0.645823496,0.906020403,0.73283059,0.937356265,0.752925066,0.439985229,0.251448629,0.406020403,0.437356265
0.458055685,0.931564986,0.408415669,0.892312527,0.459360548,0.903304342,0.475794329,0.933913621,0.041944315,0.091584331,0.040639452,0.024205671
0.549233005,0.891607887,0.488395037,0.844118199,0.548121721,0.833319735,0.577009909,0.888361652,0.049233005,0.011604963,0.048121721,0.077009909
0.397927959,1.076285526,0.393654357,1.112621003,0.40913374,1.09005917,0.39104774,1.07665678,0.102072041,0.106345643,0.09086626,0.10895226
0.238069122,0.871513115,0.216838312,0.878023267,0.281344511,0.848089419,0.29302773,0.85398889,0.261930878,0.283161688,0.218655489,0.20697227
0.621042267,0.741244722,0.586073117,0.725794897,0.641330557,0.754403377,0.613560209,0.729711074,0.121042267,0.086073117,0.141330557,0.113560209
0.701032645,0.89776691,0.670839223,0.862562863,0.680483956,0.875523091,0.681194489,0.892652204,0.201032645,0.170839223,0.180483956,0.181194489
0.690180944,0.875381433,0.458906016,0.636308953,0.662575803,0.898900173,0.675665033,0.86886879,0.190180944,0.041093984,0.162575803,0.175665033
0.678858318,0.881646038,0.651457553,0.864481242,0.614994911,0.86525049,0.657112821,0.858875647,0.178858318,0.151457553,0.114994911,0.157112821
0.698237691,0.81530595,0.664561522,0.775839668,0.688240428,0.791786229,0.694521,0.809569221,0.198237691,0.164561522,0.188240428,0.194521
0.6365787,0.811382155,0.627368228,0.71891178,0.6365787,0.811382155,0.617586106,0.79386191,0.1365787,0.127368228,0.1365787,0.117586106
0.585364647,0.838244002,0.554452278,0.829784575,0.570231064,0.818024317,0.589474961,0.83957817,0.085364647,0.054452278,0.070231064,0.089474961
0.650394236,0.786017781,0.59181995,0.746373021,0.696172514,0.801540634,0.671540249,0.766514687,0.150394236,0.09181995,0.196172514,0.171540249
0.74905607,0.777187083,0.612617352,0.701582386,0.738155573,0.758891646,0.743238031,0.763822184,0.24905607,0.112617352,0.238155573,0.243238031
0.719257759,0.722413939,0.725124824,0.740496207,0.702268476,0.709998444,0.733025166,0.716238052,0.219257759,0.225124824,0.202268476,0.233025166
0.743791542,0.784586557,0.667429336,0.719694169,0.649682531,0.687948049,0.74808398,0.773170594,0.243791542,0.167429336,0.149682531,0.24808398
0.633675601,0.854937364,0.497198849,0.773736424,0.614769125,0.856177103,0.623373336,0.853696776,0.133675601,0.002801151,0.114769125,0.123373336
0.670989221,0.826931492,0.592146169,0.830990194,0.63149701,0.824739959,0.67993207,0.822509335,0.170989221,0.092146169,0.13149701,0.17993207
0.587938762,0.867702523,0.507664349,0.752355617,0.629390778,0.831006942,0.545165596,0.857324634,0.087938762,0.007664349,0.129390778,0.045165596
0.60861065,0.887491171,0.480143442,0.837410329,0.549747414,0.895373354,0.672239643,0.864453177,0.10861065,0.019856558,0.049747414,0.172239643
0.465236129,0.738649824,0.418035543,0.68095309,0.450955684,0.706288189,0.483642592,0.739852869,0.034763871,0.081964457,0.049044316,0.016357408
0.800775683,0.640771586,0.729210775,0.639688041,0.816156559,0.632217903,0.79980634,0.646482237,0.300775683,0.229210775,0.316156559,0.29980634
0.632053053,0.886661472,0.617441934,0.872764227,0.546333905,0.838152478,0.637777412,0.89333896,0.132053053,0.117441934,0.046333905,0.137777412
0.457231321,0.889026603,0.323958089,0.845368077,0.409089941,0.895007435,0.470525169,0.854366852,0.042768679,0.176041911,0.090910059,0.029474831
0.480845456,0.749672495,0.409915766,0.713771724,0.47646044,0.733568508,0.465042593,0.749071261,0.019154544,0.090084234,0.02353956,0.034957407
0.627186562,0.901630127,0.548105464,0.845158968,0.616477701,0.902061964,0.623878503,0.902112121,0.127186562,0.048105464,0.116477701,0.123878503
0.715941951,0.826174323,0.645552315,0.746166796,0.70152882,0.765061304,0.748078542,0.793367214,0.215941951,0.145552315,0.20152882,0.248078542
0.860161061,0.98202576,0.807063446,0.949650459,0.834761592,0.988679535,0.836930544,0.970562265,0.360161061,0.307063446,0.334761592,0.336930544
0.730172623,0.761403924,0.633295901,0.689267301,0.693823292,0.709973444,0.714404461,0.732961414,0.230172623,0.133295901,0.193823292,0.214404461
0.807196839,0.85758713,0.694234527,0.853263684,0.808448059,0.863010785,0.841451591,0.842353757,0.307196839,0.194234527,0.308448059,0.341451591
0.748807597,0.817086496,0.608528495,0.696622599,0.70641136,0.845493261,0.814676366,0.845783157,0.248807597,0.108528495,0.20641136,0.314676366
