inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs0,abs1,abs2,abs3
0.574124087,0.6707057,0.716529237,0.692608511,0.693598759,0.685122633,0.609060331,0.645012071,0.074124087,0.216529237,0.193598759,0.109060331
0.656460412,0.81142598,0.393796394,0.771882914,0.502300284,0.803136344,0.652088935,0.826424167,0.156460412,0.106203606,0.002300284,0.152088935
0.040442513,0.455710299,0.173492358,0.506508044,0.181749759,0.495294448,-0.054169975,0.488218103,0.459557487,0.326507642,0.318250241,0.554169975
0.86016619,0.669857092,0.507124315,0.545091624,0.671035418,0.583797998,0.846781763,0.690883136,0.36016619,0.007124315,0.171035418,0.346781763
0.665168873,0.428698373,0.821613041,0.46144819,0.736089419,0.450487574,0.732369983,0.416859279,0.165168873,0.321613041,0.236089419,0.232369983
0.408349919,0.734505154,0.537064178,0.758809497,0.495252321,0.769655835,0.385809971,0.770873162,0.091650081,0.037064178,0.004747679,0.114190029
0.518240923,0.751220305,0.487475087,0.795750775,0.50059092,0.835730174,0.563194361,0.768933995,0.018240923,0.012524913,0.00059092,0.063194361
0.590416104,0.726953241,0.706485078,0.737747481,0.767776201,0.733559749,0.59888557,0.711155106,0.090416104,0.206485078,0.267776201,0.09888557
0.527030223,0.557944661,0.524857318,0.55660407,0.577537332,0.620624302,0.573385346,0.559473078,0.027030223,0.024857318,0.077537332,0.073385346
0.749563808,0.886624211,0.663180338,0.84633264,0.570496528,0.863199427,0.743826459,0.883159044,0.249563808,0.163180338,0.070496528,0.243826459
0.392213101,0.596344692,0.399021887,0.612917609,0.405145984,0.637433777,0.384477648,0.618498031,0.107786899,0.100978113,0.094854016,0.115522352
0.600068332,0.765412052,0.532871131,0.782813008,0.496637144,0.753342572,0.658129286,0.783938518,0.100068332,0.032871131,0.003362856,0.158129286
0.888688631,0.797467343,0.626181291,0.681395083,0.692206959,0.724620461,0.942178478,0.792336033,0.388688631,0.126181291,0.192206959,0.442178478
0.882361237,0.962435338,0.841778501,0.946479389,0.843846257,0.930989608,0.957334599,0.968713218,0.382361237,0.341778501,0.343846257,0.457334599
0.316714991,0.741171212,0.35578007,0.74943619,0.343088818,0.742532086,0.315207161,0.72591373,0.183285009,0.14421993,0.156911182,0.184792839
0.628118386,0.731799986,0.470933095,0.714609581,0.526794372,0.719170257,0.572720502,0.725285541,0.128118386,0.029066905,0.026794372,0.072720502
0.568527597,0.60155844,0.581099298,0.598885869,0.710955665,0.587306971,0.583229987,0.608294304,0.068527597,0.081099298,0.210955665,0.083229987
0.510102799,0.544281298,0.249578446,0.470996127,0.49822085,0.527684754,0.474537593,0.537409413,0.010102799,0.250421554,0.00177915,0.025462407
0.575877015,0.615867572,0.390078789,0.571286352,0.438381439,0.570501721,0.590766156,0.621334351,0.075877015,0.109921211,0.061618561,0.090766156
0.484427271,0.677569213,0.425409679,0.629611805,0.427613004,0.659594463,0.461964134,0.703992672,0.015572729,0.074590321,0.072386996,0.038035866
0.656852847,0.653257284,0.621124006,0.628890042,0.591585569,0.625827153,0.702707181,0.648283719,0.156852847,0.121124006,0.091585569,0.202707181
0.257771383,0.648787249,0.344275714,0.600799207,0.435137674,0.622547324,0.269264698,0.622177161,0.242228617,0.155724286,0.064862326,0.230735302
0.587165748,0.607284395,0.540072997,0.587890223,0.573155565,0.601899186,0.652697002,0.575977832,0.087165748,0.040072997,0.073155565,0.152697002
0.49212786,0.821915843,0.362523234,0.791942571,0.41331488,0.808682194,0.530177155,0.836564557,0.00787214,0.137476766,0.08668512,0.030177155
0.543784978,0.765420643,0.576438534,0.749027358,0.633340645,0.751509334,0.559695907,0.779889433,0.043784978,0.076438534,0.133340645,0.059695907
0.534366406,0.90114013,0.46900183,0.930632589,0.442676379,0.90078358,0.589786778,0.854796941,0.034366406,0.03099817,0.057323621,0.089786778
0.411309665,0.640857287,0.350561932,0.60562089,0.426566385,0.617634449,0.450593002,0.673540497,0.088690335,0.149438068,0.073433615,0.049406998
0.366724406,0.82829769,0.398614211,0.845177457,0.440685832,0.867633869,0.359209403,0.821840708,0.133275594,0.101385789,0.059314168,0.140790597
0.485290929,0.767027405,0.559229856,0.772902817,0.519410542,0.72132156,0.504981572,0.7520192,0.014709071,0.059229856,0.019410542,0.004981572
0.490508443,0.603413116,0.317391853,0.637715396,0.424111037,0.601663698,0.439777052,0.612920098,0.009491557,0.182608147,0.075888963,0.060222948
0.294859403,0.838396145,0.314217436,0.826618839,0.347393879,0.833010785,0.276939149,0.837193917,0.205140597,0.185782564,0.152606121,0.223060851
0.365117175,0.693595309,0.563338356,0.740970232,0.526812552,0.728346856,0.340649991,0.660522508,0.134882825,0.063338356,0.026812552,0.159350009
0.971733733,0.779465651,0.837057388,0.754565311,0.811822699,0.722283149,1.018734933,0.801136705,0.471733733,0.337057388,0.311822699,0.518734933
0.487602454,0.621403263,0.546406379,0.658357119,0.347075025,0.627130388,0.47622375,0.631853816,0.012397546,0.046406379,0.152924975,0.02377625
0.614121954,0.661991571,0.560200137,0.657086903,0.557130165,0.64444802,0.585267236,0.665673107,0.114121954,0.060200137,0.057130165,0.085267236
0.506731791,0.645465248,0.539201989,0.675248272,0.529595881,0.676189002,0.486113567,0.640568324,0.006731791,0.039201989,0.029595881,0.013886433
0.761328541,0.80765668,0.70869791,0.809800058,0.719449705,0.815454074,0.775206743,0.827540844,0.261328541,0.20869791,0.219449705,0.275206743
0.846872278,0.705162335,1.005486999,0.748742324,0.938478048,0.725777607,0.838205141,0.715816725,0.346872278,0.505486999,0.438478048,0.338205141
0.783281974,0.855344316,0.675588842,0.843666531,0.765793782,0.842178426,0.784621282,0.880966195,0.283281974,0.175588842,0.265793782,0.284621282
0.638193305,0.609919542,0.376192054,0.437392981,0.362855539,0.487271709,0.620819086,0.598253481,0.138193305,0.123807946,0.137144461,0.120819086
0.410938657,0.81762278,0.516180279,0.806627092,0.541672596,0.778888037,0.429824698,0.815651926,0.089061343,0.016180279,0.041672596,0.070175302
0.610338995,0.817946143,0.479500409,0.828587191,0.518561881,0.827078656,0.643410674,0.819000273,0.110338995,0.020499591,0.018561881,0.143410674
0.460484041,0.76470482,0.472311198,0.792536072,0.522148969,0.82051549,0.437578367,0.743583256,0.039515959,0.027688802,0.022148969,0.062421633
0.402217773,0.747389124,0.413582073,0.720095343,0.414543098,0.743206826,0.381894955,0.741327032,0.097782227,0.086417927,0.085456902,0.118105045
0.453377391,0.595779455,0.43856692,0.650398203,0.394478092,0.635026828,0.546717095,0.595068978,0.046622609,0.06143308,0.105521908,0.046717095
0.072843576,0.683756146,0.350244706,0.752205946,0.283405371,0.705918279,0.096522456,0.714716311,0.427156424,0.149755294,0.216594629,0.403477544
0.30369271,0.702975311,0.465208257,0.711288902,0.461598753,0.706601998,0.273959256,0.697423993,0.19630729,0.034791743,0.038401247,0.226040744
0.226816674,0.644194481,0.15084358,0.595284171,0.288616971,0.67862732,0.175769772,0.671036954,0.273183326,0.34915642,0.211383029,0.324230228
0.791367041,0.603374453,0.850192181,0.607424238,0.869966669,0.603133983,0.726347053,0.633965081,0.291367041,0.350192181,0.369966669,0.226347053
0.603650612,0.531279386,0.578548509,0.523694388,0.536084308,0.58690715,0.603216491,0.515577397,0.103650612,0.078548509,0.036084308,0.103216491
0.617940582,0.777074183,0.378444072,0.775366789,0.419786946,0.789561477,0.627051015,0.777462867,0.117940582,0.121555928,0.080213054,0.127051015
0.271695351,0.75953597,0.183593647,0.740597514,0.173973896,0.740411727,0.279772352,0.745637448,0.228304649,0.316406353,0.326026104,0.220227648
0.311420783,0.937521421,0.325599994,0.904131011,0.316511504,0.92632642,0.378475346,0.950176241,0.188579217,0.174400006,0.183488496,0.121524654
0.115681942,0.729112809,0.22305605,0.750713331,0.192939109,0.746714846,0.087953235,0.709459401,0.384318058,0.27694395,0.307060891,0.412046765
0.393660655,0.58602565,0.54908922,0.648237043,0.507977485,0.653159118,0.357207031,0.564948487,0.106339345,0.04908922,0.007977485,0.142792969
0.601961108,0.773232716,0.669256447,0.762019159,0.679884706,0.79718257,0.633834025,0.774703609,0.101961108,0.169256447,0.179884706,0.133834025
-0.163488149,0.520876874,0.270539814,0.66439351,0.292617085,0.79633585,-0.174032396,0.532926219,0.663488149,0.229460186,0.207382915,0.674032396
0.395824856,0.62141653,0.422592177,0.637037856,0.489037483,0.671578894,0.413618475,0.608528133,0.104175144,0.077407823,0.010962517,0.086381525
0.185090714,0.528871162,0.357359564,0.541594627,0.390262935,0.540047815,0.188511723,0.513176303,0.314909286,0.142640436,0.109737065,0.311488277
0.356299633,0.636731977,0.452021972,0.710355664,0.381601501,0.685115931,0.378322686,0.618321897,0.143700367,0.047978028,0.118398499,0.121677314
0.165411913,0.750982586,0.376667073,0.745699859,0.450056126,0.761337311,0.14310082,0.746558525,0.334588087,0.123332927,0.049943874,0.35689918
0.440084767,0.652327598,0.433559445,0.637168388,0.396155762,0.63474346,0.461036941,0.641720331,0.059915233,0.066440555,0.103844238,0.038963059
0.665587424,0.578506129,0.519478199,0.527552549,0.506478608,0.533150347,0.652065001,0.579626202,0.165587424,0.019478199,0.006478608,0.152065001
0.774685396,0.558216573,0.648957554,0.623047021,0.721877608,0.597013509,0.780941821,0.550268528,0.274685396,0.148957554,0.221877608,0.280941821
0.554541023,0.575000768,0.746989677,0.646257105,0.765514207,0.660006666,0.569364912,0.558968513,0.054541023,0.246989677,0.265514207,0.069364912
0.789232145,0.655739401,0.906017342,0.686874549,0.893173723,0.692200392,0.72938108,0.650349137,0.289232145,0.406017342,0.393173723,0.22938108
0.32757992,0.684240745,0.075516677,0.695264802,0.02772941,0.687625628,0.444628063,0.696810651,0.17242008,0.424483323,0.47227059,0.055371937
0.52638846,0.736354195,0.534168045,0.741914565,0.603751889,0.758466836,0.520336401,0.709391555,0.02638846,0.034168045,0.103751889,0.020336401
0.643931298,0.673218315,0.555545083,0.636344831,0.469895607,0.592029094,0.694770978,0.650887884,0.143931298,0.055545083,0.030104393,0.194770978
0.48095168,0.632936345,0.667943851,0.682530272,0.664185194,0.686331851,0.482648121,0.624001629,0.01904832,0.167943851,0.164185194,0.017351879
0.85888126,0.521435756,0.459846294,0.434361481,0.48532532,0.428570998,0.795697202,0.50995474,0.35888126,0.040153706,0.01467468,0.295697202
0.439960422,0.743726485,0.510902014,0.819320975,0.50076582,0.822872532,0.465244668,0.754512634,0.060039578,0.010902014,0.00076582,0.034755332
0.642685781,0.702310582,0.360762119,0.668201994,0.385796272,0.654437116,0.644355591,0.668495907,0.142685781,0.139237881,0.114203728,0.144355591
0.378821019,0.675318299,0.305686461,0.663507289,0.308284674,0.646859882,0.382654057,0.676699977,0.121178981,0.194313539,0.191715326,0.117345943
0.176025956,0.782402123,0.068675783,0.749055503,0.124415903,0.756678936,0.156328858,0.782062266,0.323974044,0.431324217,0.375584097,0.343671142
0.733876689,0.660475789,0.846054495,0.683064794,0.821746117,0.679307751,0.791700017,0.623574687,0.233876689,0.346054495,0.321746117,0.291700017
1.146274244,0.917310447,0.998791696,0.865756135,1.021589129,0.84800453,1.095709226,0.908375674,0.646274244,0.498791696,0.521589129,0.595709226
0.521106254,0.569827492,0.637717028,0.623879746,0.622910197,0.649574747,0.61388328,0.569212834,0.021106254,0.137717028,0.122910197,0.11388328
0.427327546,0.749290576,0.520597813,0.738363838,0.488419955,0.752261849,0.490266327,0.759337769,0.072672454,0.020597813,0.011580045,0.009733673
0.576060907,0.589837797,0.44788664,0.662213601,0.504812318,0.595973288,0.630965756,0.625368357,0.076060907,0.05211336,0.004812318,0.130965756
