inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs0,abs1,abs2,abs3
0.519330052,0.812725628,0.443467287,0.757699168,0.538560558,0.84000472,0.521090201,0.835897757,0.019330052,0.056532713,0.038560558,0.021090201
0.61377677,0.894676281,0.443758448,0.858930799,0.602147271,0.869920724,0.637551648,0.896416449,0.11377677,0.056241552,0.102147271,0.137551648
0.915738057,0.807124732,0.763188538,0.758739471,0.908118645,0.791350221,0.899262917,0.785981516,0.415738057,0.263188538,0.408118645,0.399262917
0.728732019,0.74721409,0.700432775,0.750801125,0.713645976,0.688131032,0.742654812,0.731173777,0.228732019,0.200432775,0.213645976,0.242654812
0.885883094,0.986064375,0.524958504,0.875680567,0.94421633,0.985911383,0.909280476,0.973309891,0.385883094,0.024958504,0.44421633,0.409280476
0.626750191,0.6933311,0.579613589,0.65993871,0.638415983,0.693816814,0.611760773,0.710737464,0.126750191,0.079613589,0.138415983,0.111760773
0.984216961,0.864337006,0.71337898,0.809055873,0.949514007,0.837942063,0.926974568,0.859135008,0.484216961,0.21337898,0.449514007,0.426974568
0.884984998,0.826009118,0.840688357,0.805210021,0.832903513,0.81348585,0.895095053,0.815326075,0.384984998,0.340688357,0.332903513,0.395095053
0.786987312,1.070856872,0.701404137,1.022893544,0.799096757,1.037897134,0.83161082,1.060655433,0.286987312,0.201404137,0.299096757,0.33161082
0.576334161,0.847064725,0.44650284,0.809205693,0.5446192,0.821838739,0.606697562,0.831934791,0.076334161,0.05349716,0.0446192,0.106697562
0.637847782,0.79063831,0.342052732,0.727597371,0.4978301,0.753832437,0.668372151,0.781758842,0.137847782,0.157947268,0.0021699,0.168372151
0.906393242,0.770398442,0.856990692,0.749323508,0.865382317,0.772567906,0.923350543,0.766627635,0.406393242,0.356990692,0.365382317,0.423350543
0.50864058,0.716790878,0.386408076,0.663821132,0.49676611,0.704524002,0.495209564,0.71697912,0.00864058,0.113591924,0.00323389,0.004790436
0.598496322,0.792662013,0.380403101,0.682852439,0.615324986,0.827521759,0.630521334,0.808133192,0.098496322,0.119596899,0.115324986,0.130521334
0.715744213,0.768586488,0.666424351,0.755250217,0.725590058,0.777711041,0.728715428,0.799235326,0.215744213,0.166424351,0.225590058,0.228715428
0.778395544,0.841514346,0.700169795,0.824396462,0.738775902,0.826368273,0.790234951,0.844402036,0.278395544,0.200169795,0.238775902,0.290234951
0.752900728,0.745595621,0.612209173,0.711412207,0.752900728,0.745595621,0.779973016,0.739808626,0.252900728,0.112209173,0.252900728,0.279973016
0.869404187,0.686902327,0.763452008,0.627193512,0.899695506,0.681416125,0.816019122,0.671871981,0.369404187,0.263452008,0.399695506,0.316019122
0.486737216,0.924470826,0.355892533,0.884268177,0.502236095,0.929932732,0.519991414,0.927100413,0.013262784,0.144107467,0.002236095,0.019991414
0.752585806,0.853249527,0.707809348,0.809745321,0.728495735,0.821450253,0.75894204,0.868822955,0.252585806,0.207809348,0.228495735,0.25894204
0.694492145,1.022890153,0.563035003,0.987486543,0.512068532,0.965378429,0.712607818,0.987985949,0.194492145,0.063035003,0.012068532,0.212607818
0.633009364,0.919558016,0.396237176,0.688034972,0.633009364,0.919558016,0.590931947,0.905408676,0.133009364,0.103762824,0.133009364,0.090931947
0.526989941,0.961324194,0.260906491,0.898081516,0.510202254,0.957956695,0.524131097,0.962824917,0.026989941,0.239093509,0.010202254,0.024131097
0.562588047,0.845343129,0.592216052,0.79780093,0.511195533,0.85322118,0.571952704,0.834583256,0.062588047,0.092216052,0.011195533,0.071952704
0.425419727,0.760465187,0.409612182,0.744137198,0.439276347,0.729427955,0.420706622,0.769317343,0.074580273,0.090387818,0.060723653,0.079293378
0.748955836,0.930582329,0.690969345,0.900004659,0.734557052,0.919568747,0.738834976,0.922322491,0.248955836,0.190969345,0.234557052,0.238834976
0.608231378,0.845354419,0.471108233,0.788868323,0.56535467,0.828513651,0.566208034,0.809710681,0.108231378,0.028891767,0.06535467,0.066208034
0.956831041,0.772345462,0.878522037,0.754160345,0.972720209,0.773486318,1.021672017,0.778789382,0.456831041,0.378522037,0.472720209,0.521672017
0.806667218,0.77405161,0.704486959,0.761454742,0.707741475,0.741974641,0.804902794,0.793789737,0.306667218,0.204486959,0.207741475,0.304902794
0.563286013,0.769378698,0.529853849,0.764212218,0.51575056,0.752630558,0.566053539,0.774176992,0.063286013,0.029853849,0.01575056,0.066053539
0.723466686,0.712163701,0.658864018,0.690126774,0.726986392,0.704041273,0.706973335,0.717809239,0.223466686,0.158864018,0.226986392,0.206973335
0.628392899,0.937977355,0.564018939,0.897767297,0.593252978,0.970591999,0.635093648,0.954549733,0.128392899,0.064018939,0.093252978,0.135093648
0.820157619,0.874001911,0.660230806,0.815698442,0.768483395,0.860496967,0.820483331,0.889667629,0.320157619,0.160230806,0.268483395,0.320483331
0.715456265,0.904955846,0.674945534,0.884687952,0.726825327,0.931370033,0.83123717,0.951779442,0.215456265,0.174945534,0.226825327,0.33123717
0.810507108,0.732860609,0.63709042,0.655161263,0.753399521,0.698167875,0.840263272,0.708210847,0.310507108,0.13709042,0.253399521,0.340263272
0.746078762,1.01966215,0.731945,1.008668764,0.751062158,1.013137739,0.78213084,1.011740908,0.246078762,0.231945,0.251062158,0.28213084
0.718867894,0.901841123,0.667312712,0.827020438,0.691799943,0.88339288,0.750273793,0.893551104,0.218867894,0.167312712,0.191799943,0.250273793
0.896440857,0.872730441,0.841222675,0.831464228,0.831516043,0.858985929,0.863449716,0.86662193,0.396440857,0.341222675,0.331516043,0.363449716
0.575011849,0.876214991,0.561669847,0.851827866,0.46865046,0.826163999,0.554756276,0.869130441,0.075011849,0.061669847,0.03134954,0.054756276
0.516003865,0.792192297,0.464864689,0.753279645,0.484426591,0.778274573,0.535142337,0.774147488,0.016003865,0.035135311,0.015573409,0.035142337
0.688570095,0.924914685,0.312712513,0.757498359,0.541400627,0.802560375,0.715599456,0.959248648,0.188570095,0.187287487,0.041400627,0.215599456
0.853612891,0.900228615,0.721483414,0.82181047,0.742354073,0.845680723,0.815945353,0.896697468,0.353612891,0.221483414,0.242354073,0.315945353
0.917741295,0.774395234,0.892839161,0.742385861,0.933559816,0.745714506,0.928158932,0.787250626,0.417741295,0.392839161,0.433559816,0.428158932
0.823317649,0.699874525,0.608913769,0.607546815,0.753231141,0.679247199,0.73236202,0.74377021,0.323317649,0.108913769,0.253231141,0.23236202
1.039536911,0.715688541,0.734668494,0.604400493,1.014911068,0.728190323,1.038708957,0.705282535,0.539536911,0.234668494,0.514911068,0.538708957
0.65415196,0.908440228,0.634010565,0.859875975,0.628720668,0.8814294,0.665912931,0.912279289,0.15415196,0.134010565,0.128720668,0.165912931
0.60493916,0.891803136,0.463169687,0.823968492,0.41973188,0.793547651,0.62099422,0.891568906,0.10493916,0.036830313,0.08026812,0.12099422
0.563546877,1.032829973,0.536816173,1.027904594,0.603418815,1.045672464,0.542132538,1.036376185,0.063546877,0.036816173,0.103418815,0.042132538
0.204751037,0.881048001,0.208446195,0.833758931,0.170629092,0.842224131,0.267961227,0.857932368,0.295248963,0.291553805,0.329370908,0.232038773
0.724608255,0.747219893,0.567276216,0.705819176,0.680557571,0.722651451,0.695276106,0.736368159,0.224608255,0.067276216,0.180557571,0.195276106
0.575683643,0.916418557,0.42965355,0.859097779,0.46214146,0.855103094,0.569358559,0.908998093,0.075683643,0.07034645,0.03785854,0.069358559
0.687397548,0.86764159,0.456413767,0.75866002,0.691728979,0.855855012,0.666456183,0.865383067,0.187397548,0.043586233,0.191728979,0.166456183
0.802051758,0.849446501,0.614382771,0.817352145,0.824765296,0.860672442,0.7951,0.823283625,0.302051758,0.114382771,0.324765296,0.2951
0.782153334,0.813133784,0.626138104,0.682920242,0.87463964,0.799026964,0.772671686,0.803891202,0.282153334,0.126138104,0.37463964,0.272671686
0.621075136,0.832973759,0.575768844,0.710206466,0.621075136,0.832973759,0.597673395,0.812332029,0.121075136,0.075768844,0.121075136,0.097673395
0.485623862,0.843434146,0.365372169,0.807344933,0.445695696,0.816359537,0.483568262,0.844953148,0.014376138,0.134627831,0.054304304,0.016431738
0.687697109,0.785586241,0.666814282,0.711990229,0.775476636,0.781267962,0.693934316,0.76875957,0.187697109,0.166814282,0.275476636,0.193934316
0.896622916,0.748882566,0.69127623,0.666140428,0.895733328,0.744037075,0.872882677,0.741827553,0.396622916,0.19127623,0.395733328,0.372882677
0.863593105,0.736964865,0.545022267,0.659942056,0.825422876,0.723170837,0.894300343,0.733395401,0.363593105,0.045022267,0.325422876,0.394300343
0.80388369,0.768556079,0.625447289,0.691639046,0.719166938,0.728276509,0.810095916,0.756085358,0.30388369,0.125447289,0.219166938,0.310095916
0.729048737,0.856237183,0.490175311,0.744986597,0.623420325,0.810019002,0.711312629,0.854493619,0.229048737,0.009824689,0.123420325,0.211312629
0.596043653,0.838736089,0.415000633,0.754337532,0.512406339,0.777390296,0.612191513,0.836464767,0.096043653,0.084999367,0.012406339,0.112191513
0.649916142,0.858321396,0.500902604,0.782368271,0.669774126,0.839489924,0.646105817,0.838967649,0.149916142,0.000902604,0.169774126,0.146105817
0.742075155,0.845414114,0.575622366,0.76063498,0.761485595,0.859640497,0.824501038,0.812744959,0.242075155,0.075622366,0.261485595,0.324501038
0.566524213,0.752976132,0.548127257,0.753134374,0.522223476,0.701198584,0.5826287,0.753454068,0.066524213,0.048127257,0.022223476,0.0826287
0.823248689,0.640333449,0.678951864,0.575885064,0.821593039,0.638836368,0.797504907,0.641496373,0.323248689,0.178951864,0.321593039,0.297504907
0.673419038,0.882330245,0.675683629,0.916719975,0.619236568,0.862081161,0.698657026,0.892080264,0.173419038,0.175683629,0.119236568,0.198657026
0.564591365,0.867199691,0.36100915,0.792141493,0.571579067,0.865776051,0.581833344,0.831327726,0.064591365,0.13899085,0.071579067,0.081833344
0.592123519,0.730920941,0.534630709,0.713095926,0.561561156,0.722292798,0.565530868,0.732021827,0.092123519,0.034630709,0.061561156,0.065530868
0.704824528,0.904537994,0.600036105,0.885806148,0.65942254,0.906784024,0.705451596,0.905419518,0.204824528,0.100036105,0.15942254,0.205451596
0.866086946,0.802036549,0.705908502,0.733769335,0.753643684,0.734632632,0.883329891,0.771050435,0.366086946,0.205908502,0.253643684,0.383329891
0.93686889,0.971447669,0.894041492,0.925335909,0.920510078,0.950479699,0.91170617,0.960938973,0.43686889,0.394041492,0.420510078,0.41170617
0.7919601,0.764856136,0.532904015,0.61436288,0.759451638,0.715745181,0.775740324,0.737368507,0.2919601,0.032904015,0.259451638,0.275740324
0.867775895,0.833047704,0.734987158,0.83411057,0.906026488,0.844838504,0.904118191,0.816163296,0.367775895,0.234987158,0.406026488,0.404118191
0.754920485,0.823551871,0.536331751,0.726920674,0.66701212,0.781048143,0.81267681,0.855865075,0.254920485,0.036331751,0.16701212,0.31267681
